,t,x,y,x0,y0,vx,vy,r,theta,angle,omega,alpha
162,5.4054,0.4591563095,0.04279675252,0.48651671659999995,0.8463812581999999,-0.027360407099999928,-0.8035845056799998,0.8040501536879695,0.034034804825077127,1.9500506730284095,-0.23528835231277026,0.34735509328166153
163,5.438766667,0.46671097100000003,0.042949728459999996,0.48652043899999997,0.8463938951000001,-0.01980946799999994,-0.8034441666400001,0.8036883375602057,0.02465069286464395,1.4123806632173512,-0.28124211388668646,-1.3772355978472774
164,5.4721333329999995,0.4740882699,0.04317575754,0.4865261515,0.8464048086,-0.012437881599999978,-0.80322905106,0.8033253446552298,0.015483612807242805,0.8871456654697214,-0.27473766954724743,0.1949383956862575
165,5.5055,0.4816890406,0.04402522223,0.4865269649,0.8464268263,-0.004837924300000018,-0.8024016040699999,0.8024161885989349,0.006029232311045362,0.3454495651268068,-0.2833480639884531,-0.258053776878752
166,5.538866667000001,0.4890725037,0.04466037804,0.4865302946,0.8464241259,0.0025422090999999702,-0.80176374786,0.8017677782310922,-0.0031707601986578483,-0.1816711772311572,-0.2757240484853621,0.2284919708369663
167,5.572233333,0.4967939277,0.04499239688,0.4865225522,0.8464087588,0.010271375500000013,-0.80141636192,0.8014821809046976,-0.012815826628664264,-0.7342927767938368,-0.2890629357457128,-0.3997668589469216
168,5.6056,0.5046591779,0.04650356727,0.4865191169,0.84641755,0.01814006100000004,-0.7999139827299999,0.8001196420411476,-0.02267362831882249,-1.2991032089168328,-0.2954386091412184,-0.19107912083354248
169,5.638966667,0.511834833,0.04716783955,0.486522852,0.8464122192,0.025311980999999983,-0.79924437965,0.7996450930158063,-0.03165930752483872,-1.8139447034800273,-0.26930107241506,0.7833427512001205
170,5.672333332999999,0.5186447857,0.04778242176,0.48652375630000005,0.8463999484,0.0321210294,-0.79861752664,0.7992632322247201,-0.04019912443994076,-2.3032401705298047,-0.25593857399784137,0.4004744860400193
171,5.7057,0.5256357550999999,0.04911854366000001,0.48652266969999997,0.8463910045999999,0.03911308539999997,-0.7972724609399999,0.7982313013299037,-0.04901931786407992,-2.8086000282220205,-0.26434145862213,-0.2518347015087951
172,5.739066667,0.5311626037,0.04949400328,0.4865265059,0.8463944615000001,0.044636097799999996,-0.7969004582200001,0.7981495608832078,-0.05595367048139089,-3.205909166849435,-0.20782275368741338,1.6938672638389802
173,5.7724333329999995,0.5360890629999999,0.049915582019999995,0.4865246658,0.8463887975,0.04956439719999994,-0.7964732154799999,0.7980139174518511,-0.062149692225409864,-3.5609150625530104,-0.18569496107339975,0.6631706210627751
174,5.8058,0.5408404554999999,0.051233197120000004,0.4865239277,0.8463858417,0.0543165277999999,-0.79515264458,0.7970056545438157,-0.06820360852574067,-3.9077789160874192,-0.18143605114441863,0.12763965693610044
175,5.839166667000001,0.5449359723,0.05179752252,0.4865157447,0.8463886647,0.05842022760000004,-0.7945911421799999,0.7967358446961907,-0.07339032656414488,-4.204955969212353,-0.15544609350415628,0.7789198016170318
176,5.872533333,0.5476174621000001,0.05206277642,0.48651357630000003,0.8463917622,0.061103885800000035,-0.79432898578,0.7966757323466951,-0.07677396394051385,-4.398824110281014,-0.10140771560362243,1.6195318375691243
177,5.9059,0.5496318824,0.05243472453,0.48651716009999996,0.8463901489,0.06311472230000009,-0.79395542437,0.7964600957094793,-0.07932722062844468,-4.545114942513002,-0.07652117869401871,0.745850249580026
178,5.939266667,0.5503923579,0.05223062875,0.4865170179,0.8463846617,0.06387533999999995,-0.7941540329500001,0.796718700113701,-0.08025915219180621,-4.598510687888647,-0.027930016604940835,1.4562785695400051
179,5.972633332999999,0.5505045018,0.052114477549999996,0.48651400829999997,0.8463787946,0.06399049350000002,-0.79426431705,0.7968378684508389,-0.08039210396573591,-4.606128263413596,-0.003984568728853749,0.7176458048307162
180,6.006,0.5502117814,0.05195793161,0.486514729,0.8463668165,0.06369705240000006,-0.79440888489,0.7969584624537353,-0.08001052450885039,-4.584265370985162,0.011435947644561286,0.462153333247656
181,6.039366667,0.5486269492,0.05176520491,0.4865160019,0.8463628261,0.0621109473,-0.79459762119,0.7970214234105066,-0.0780079223960609,-4.469524721878342,0.060018044738765326,1.456006891374672
182,6.0727333329999995,0.5460992938,0.051529482939999996,0.4865178713,0.846364511,0.05958142249999998,-0.79483502806,0.7970650335689456,-0.0748208079727654,-4.286916516598239,0.09551791669253323,1.0639322476440651
183,6.1061,0.5430391044,0.05122305794,0.4865144486,0.8463612556,0.056524655800000045,-0.7951381976599999,0.7971447736084717,-0.07096845329396029,-4.06619285231523,0.11545518402557549,0.5975204935225379
184,6.139466667000001,0.5384051083,0.0498292945,0.4865137942,0.8463591159999999,0.051891314099999974,-0.7965298215,0.7982183066165838,-0.06505480208104267,-3.7273655963026298,0.17723230231288728,1.85146206803664
185,6.172833333,0.5337603504999999,0.049338555650000004,0.4865123881,0.8463582375,0.0472479623999999,-0.79701968185,0.7984189020853821,-0.059211501817190225,-3.3925691527562045,0.17512388753052494,-0.06318925547917786
186,6.2062,0.5288324103,0.04873977699,0.4865068708,0.8463626639,0.042325539500000064,-0.79762288691,0.7987450913881153,-0.053014876700956566,-3.0375286863712527,0.18571303859128738,0.3173571714778225
187,6.239566667,0.5221768703,0.04738025768,0.48650885979999997,0.8463653826,0.03566801050000007,-0.7989851249200001,0.7997808679985139,-0.04461202555548437,-2.556080779859027,0.25183369814768014,1.9816381287466474
188,6.272933332999999,0.5156186787,0.04680486751,0.486509632,0.8463697148,0.029109046699999974,-0.79956484729,0.8000945454267663,-0.03639003964650249,-2.084995688058331,0.24641316902869745,-0.16245342339515817
189,6.3063,0.5079719691,0.04556249278,0.48650567549999996,0.8463689289,0.02146629360000002,-0.80080643612,0.8010940955294434,-0.02679942778738854,-1.5354941055829856,0.2874309219771234,1.2293032728868212
190,6.339666667,0.5008227078,0.04469578885,0.486494375,0.8463849305,0.014328332800000065,-0.8016891416499999,0.80181717427375,-0.017870776467088977,-1.0239200681859102,0.26759194498807837,-0.5945747289966045
191,6.3730333329999995,0.4936209442,0.04434961641,0.48650272619999996,0.8463869448000001,0.007118218000000065,-0.8020373283900001,0.8020689154670341,-0.008874937436697277,-0.5084964585654072,0.26960557073313607,0.060348425133567495
192,6.4064,0.486219598,0.0437840295,0.48649993399999997,0.8463892831000001,-0.00028033599999999215,-0.8026052536,0.8026053025582333,0.0003492825238090641,0.02001241447193706,0.27645014590478295,0.20513212097710737
193,6.439766667000001,0.47845142259999995,0.04332892301,0.4864964149,0.8463978417,-0.008044992300000053,-0.80306891869,0.8031092142834827,0.01001747547000929,0.573959065807363,0.28975602945897866,0.39877772491316865
194,6.473133333,0.47144155060000004,0.042541828600000005,0.48649300170000004,0.8463952536,-0.015051451100000002,-0.803853425,0.8039943252688083,0.018721936145324063,1.0726879254404937,0.26087295252438447,-0.8656266986517298
195,6.5065,0.46451241719999997,0.04230954243,0.48648909240000004,0.8463795657,-0.021976675200000073,-0.80407002327,0.8043702981676192,0.027324989897053294,1.5656065963387675,0.2578337761973408,-0.09108420469577123
196,6.539866667,0.4577055345,0.04219881808,0.4864904597,0.8463870655,-0.028784925199999978,-0.80418824742,0.8047032429456344,0.03577849056199721,2.049956506551089,0.25335166574905077,-0.13432898312228903
197,6.573233332999999,0.45173299920000004,0.04199215238,0.486492575,0.8463930087999999,-0.03475957579999994,-0.8044008564199999,0.8051515173673992,0.04318489310317218,2.4743121135353827,0.2219701105640929,-0.9405061681906922
198,6.6066,0.4459897949,0.04205983801,0.4864967462,0.8463988068000001,-0.04050695129999998,-0.8043389687900001,0.8053582990307986,0.050318038183935154,2.883011221317606,0.21378056971536163,-0.24544078222529764
199,6.639966667,0.4411595414,0.042153809019999995,0.48649902380000004,0.8463970364,-0.04533948240000002,-0.80424322738,0.8055202278347194,0.056315726288380566,3.2266534365381467,0.17975089044540735,-1.0198704974025172
200,6.6733333329999995,0.436550138,0.042167760410000005,0.4865037114,0.8463913727,-0.049953573400000006,-0.80422361229,0.8057735277732853,0.06203433733604905,3.5543057142464374,0.17138694790988798,-0.25066761346547406
201,6.7067,0.4326475869,0.04212812641,0.4865005827,0.8463860681,-0.053852995800000025,-0.8042579416900001,0.8060589196380563,0.06686004992193201,3.830798678560693,0.1446267493808398,-0.8020039439074954
202,6.740066667000001,0.4296715262,0.0422337741,0.4864999908,0.8463891668000001,-0.05682846460000002,-0.8041553927000001,0.8061608834452866,0.07055122230431561,4.042287277526523,0.11062454581943984,-1.0190470496018955
203,6.773433333,0.4276880747,0.042238448160000004,0.4865039248,0.8463815827,-0.05881585010000001,-0.80414313454,0.8062911912273395,0.07301101301387695,4.183222903669878,0.07372000275848374,-1.106030283665651
204,6.8068,0.4269950654,0.04232465585,0.4865058995,0.8463821095999999,-0.05951083410000002,-0.8040574537499999,0.8062567384563127,0.07387845711503167,4.232923789629563,0.025997325449218983,-1.4302500549205162
205,6.840166667,0.4269748926,0.0423319511,0.4865091497,0.8463826184000001,-0.05953425709999999,-0.8040506673000001,0.806251699752642,0.07390805088072366,4.234619387503613,0.0008869260358545921,-0.7525594154598748
206,6.873533332999999,0.42725141520000004,0.042339362889999996,0.48651009170000004,0.8463738693999999,-0.059258676499999996,-0.80403450651,0.8062152804303022,0.07356864407050717,4.21517280974021,-0.010172032477458195,-0.33143732470343507
207,6.9069,0.4293497769,0.04234972659,0.4865115475,0.84636708,-0.057161770599999995,-0.80401735341,0.8060467558414636,0.07097577287062751,4.066612233166084,-0.0777084267925108,-2.02406774146937
208,6.940266667,0.4318285782,0.04236479730000001,0.4865124693,0.8463618291,-0.05468389109999999,-0.8039970318,0.8058545495863674,0.06791045094093855,3.890982223746009,-0.09186778918280776,-0.4243565109543876
209,6.9736333329999995,0.4362166288,0.04241913041,0.48651084229999997,0.8463636837,-0.05029421349999996,-0.80394455329,0.8055162026155906,0.062477885242730305,3.5797191373111352,-0.16281416004249208,-2.1262649034124688
210,7.007,0.4407594992,0.04245647557,0.48651090119999996,0.8463707854000001,-0.04575140199999994,-0.8039143098300001,0.8052151317097879,0.056849471897391785,3.257234807268129,-0.16868371495835946,-0.17591073498193147
211,7.040366667000001,0.4457826104,0.042467958279999996,0.4865135911,0.8463703246,-0.040730980699999975,-0.80390236632,0.8049335546265165,0.05062328768189858,2.9005007292493974,-0.186598925673128,-0.5369193966771686
212,7.073733333,0.45099287759999995,0.04255232748,0.48652261630000004,0.8463748772,-0.03552973870000009,-0.80382254972,0.8046073910737163,0.04417222102091159,2.5308818362172905,-0.1933386650313566,-0.20199019459207518
213,7.1071,0.457320024,0.04275651364,0.48652218869999997,0.8463704729000001,-0.029202164699999977,-0.8036139592600001,0.8041443663551334,0.03632256609645248,2.0811297384117005,-0.2352543909902383,-1.2562155506536365
214,7.140466667,0.4643191689,0.04291351784,0.4865209083,0.8463874379,-0.022201739399999976,-0.8034739200600001,0.8037806028071148,0.027625154733860402,1.582804774646048,-0.26066167659455,-0.7614571034113653
215,7.173833332999999,0.4715237849,0.04330229476,0.4865240189,0.8463944084,-0.015000234000000001,-0.80309211364,0.8032321893517574,0.01867592736398062,1.0700518164489743,-0.2682086178427299,-0.22618205990913628
216,7.2072,0.4789348122,0.043985981179999994,0.4865242036,0.8464057576999999,-0.0075893913999999785,-0.80241977652,0.8024556664465826,0.009457849031229544,0.5418948327613472,-0.27626608113872425,-0.24148241405094736
217,7.240566667,0.4861568851,0.044680390449999996,0.48651984909999996,0.8464133275,-0.00036296399999996565,-0.8017329370499999,0.801733019211311,0.0004527242906321003,0.02593919113627342,-0.2698838556634203,0.19127548685950269
218,7.273933333,0.4933516557,0.04498204159,0.48652030399999996,0.8464295140000001,0.0068313517000000434,-0.8014474724100001,0.8014765863070655,-0.008523560806312877,-0.4883640606248528,-0.2690195387499969,0.025903604316459005
219,7.3073,0.5008306478,0.04601095514,0.4865250238,0.8464182563,0.014305623999999961,-0.80040730116,0.8005351326633107,-0.017871027663651232,-1.0239344606887557,-0.28014385905965133,-0.3333962097459237
220,7.340666667000001,0.5076293272,0.04706819187,0.48652347020000003,0.8464168887000001,0.02110585699999995,-0.7993486968300001,0.7996272858798178,-0.026397684018856133,-1.512475883200398,-0.2555441439567411,0.7372541915232201
221,7.374033333,0.5143767932,0.0476763421,0.48652406979999996,0.8464126490999999,0.0278527234,-0.7987363069999999,0.7992217854393078,-0.034856863123399154,-1.9971511440359682,-0.25352185635038377,0.06060802138149974
222,7.4074,0.5211096286,0.04898633828,0.4865245675,0.8464203479000001,0.03458506109999998,-0.7974340096200001,0.798183641870667,-0.04334327398959111,-2.4833866698827283,-0.254337985456921,-0.024459413537984455
223,7.440766667,0.5265971111,0.049463263939999995,0.4865252496,0.8464054289,0.04007186149999997,-0.79694216496,0.7979489760474707,-0.050239707993534284,-2.87852323199918,-0.20668633171971135,1.4281214763587105
224,7.474133332999999,0.5314678518,0.049759912760000004,0.48652522090000005,0.8464033404000001,0.04494263089999995,-0.7966434276400001,0.7979101395985776,-0.05635525415609399,-3.2289182165312775,-0.18328310543702098,0.7013954071015355
225,7.5075,0.5363156570000001,0.05119384364,0.4865294446,0.8463922072,0.04978621240000003,-0.79519836356,0.7967553604172611,-0.06252693174936803,-3.5825292951413377,-0.18496536058797403,-0.050417236787629945
226,7.540866667,0.5402937004999999,0.05183131781999999,0.4865294198,0.8464022381,0.053764280699999945,-0.7945709202800001,0.7963878108269832,-0.06756156173680541,-3.8709923448315027,-0.1508880101041366,1.0212992050970295
227,7.574233333,0.5430890115,0.05196113293000001,0.4865176438,0.8464056618000001,0.056571367699999986,-0.79444452887,0.79645616897286,-0.07108871302529328,-4.073083227365987,-0.10570883193687838,1.3540213507474606
228,7.6076,0.5454262624,0.05207277336,0.4865184507,0.8463877537000001,0.058907811700000035,-0.79431498034,0.7964963391452702,-0.07402626300087513,-4.241392443075585,-0.08803845992714339,0.5295815734228092
229,7.640966667000001,0.5467810229,0.0524477939,0.4865171324,0.8463807205,0.06026389049999997,-0.7939329266,0.7962168225036677,-0.07576024017504933,-4.340742016927788,-0.051967347358192764,1.0810523139440187
230,7.674333333,0.5476223496,0.05217822648,0.48651930439999996,0.8463685115999999,0.06110304520000004,-0.7941902851199999,0.796537375841021,-0.0767862672147601,-4.3995290359695165,-0.030750061744580687,0.6358826984276048
231,7.7077,0.5476819718,0.0520391942,0.4865162874,0.8463653284,0.061165684399999976,-0.7943261342,0.796677631430202,-0.07685158037057471,-4.4032712041443745,-0.0019574372176462324,0.8629158113675047
232,7.741066667,0.5463313399,0.0517990708,0.4865147771,0.8463688748,0.05981656280000003,-0.794569804,0.7968181691037202,-0.07513996259783581,-4.305202729626853,0.05129723543376067,1.5960441194622974
233,7.774433332999999,0.5440966669,0.05158785733,0.4865174975,0.8463667675,0.05757916940000002,-0.7947789101699999,0.7968618931783642,-0.07232042681772205,-4.143655229240209,0.08450157351992658,0.995135027460243
234,7.8078,0.5410861436,0.05127853558,0.48651766869999996,0.8463628132,0.0545684749,-0.79508427762,0.7969546580398594,-0.0685248571599837,-3.926185107003887,0.11375333525935429,0.8766761672487938
235,7.841166667,0.5370016903,0.04994602757,0.4865164749,0.8463607205,0.050485215400000005,-0.79641469293,0.7980132330286075,-0.06330590792241378,-3.6271613421981117,0.15641206349947698,1.2784833510677747
236,7.874533333,0.5331735203,0.049537524730000004,0.48651331270000003,0.846365198,0.04666020759999995,-0.7968276732699999,0.7981926558558133,-0.05849067040177679,-3.351268554912573,0.14431281568968005,-0.36261482671949413
237,7.9079,0.5284740493,0.04915110214,0.486509695,0.8463664248,0.04196435429999995,-0.7972153226600001,0.7983190325400641,-0.05259013308685439,-3.0131926699080647,0.1768392784008776,0.9748190525351971
238,7.941266667000001,0.5220499126,0.047576869630000004,0.4865102081,0.8463699371,0.03553970449999999,-0.79879306747,0.7995832884909985,-0.04446243124321938,-2.5475096571270806,0.24358746540776047,2.0004451450569167
239,7.974633333,0.5165254662,0.04710815835,0.4865103925,0.8463721301999999,0.03001507369999995,-0.7992639718499999,0.7998273572132013,-0.037535754174719056,-2.1506402950519625,0.207592723483386,-1.0787635157907407
240,8.008,0.5099982381,0.04622179949,0.48650905450000004,0.8463667109999999,0.023489183599999963,-0.8001449115099999,0.8004896134001616,-0.02934773340791539,-1.68150126254864,0.2453952253248385,1.1329421018123678
241,8.041366667,0.5027723104999999,0.04501518433,0.4865039574,0.8463740431,0.01626835309999991,-0.80135885877,0.8015239733418726,-0.020298170523943244,-1.1629995028587987,0.27121566813886056,0.7738394372449984
242,8.074733333,0.4957857187,0.044632954280000005,0.4865015492,0.8463787851000001,0.009284169499999995,-0.8017458308200001,0.8017995840860463,-0.011579423539846841,-0.6634520980276598,0.2613011136352857,-0.2971395015484951
243,8.1081,0.48874748380000005,0.04402427745,0.4864973275,0.8463769553,0.002250156300000028,-0.80235267785,0.8023558330668757,-0.002804440569640199,-0.1606826085356478,0.2629864999763499,0.05051107864816515
244,8.141466667000001,0.48120748409999997,0.04334698797,0.4864958978,0.8463804674,-0.00528841370000005,-0.8030334794299999,0.8030508927863255,0.00658545052685054,0.37731852138074035,0.2814153147657947,0.5523121260341718
245,8.174833332999999,0.4743184075,0.04250849205,0.48649788979999997,0.8463759368000001,-0.012179482299999989,-0.8038674447500002,0.8039597057800786,0.015149948601426056,0.8680281147018373,0.2566782691017493,-0.7413700147340861
246,8.2082,0.46736972460000004,0.04226895086,0.48649402869999997,0.8463859929,-0.019124304099999934,-0.80411704204,0.8043444264159904,0.02377850307968945,1.3624078696050357,0.25859803372818535,0.05753540281491111
247,8.241566667,0.4604809323,0.042126030210000005,0.4864860351,0.8463871299,-0.026005102800000013,-0.8042610996899999,0.8046814163668791,0.03232289331619731,1.8519653686697233,0.2560756289055662,-0.07559654737523218
248,8.274933333,0.45491468009999997,0.04210337973,0.4864915486,0.8463752305,-0.03157686850000002,-0.80427185077,0.8048914886897907,0.039241282196052135,2.248359852515646,0.2073443262163202,-1.460478631255733
249,8.3083,0.4493811211,0.041829977430000005,0.48649658149999997,0.8463832458,-0.03711546039999997,-0.80455326837,0.8054089141830709,0.046099079410539305,2.6412826896623334,0.20552838599334258,-0.05442378236272942
250,8.341666667,0.4440547495,0.041996638110000005,0.4864958418,0.8463897709999999,-0.04244109229999998,-0.8043931328899999,0.8055119853585087,0.05271275183611007,3.020218206729588,0.1982119588261712,-0.21927353928311605
251,8.375033333,0.4394069375,0.042030880539999996,0.4864970422,0.8463907053,-0.047090104700000024,-0.80435982476,0.8057370573881997,0.05847683525305735,3.3504758592820134,0.17274975620721064,-0.7631029908400561
252,8.4084,0.4362138162,0.04216228697,0.486501084,0.8463755237,-0.05028726779999998,-0.80421323673,0.8057839285034989,0.062448462960331436,3.5780333647060383,0.11902980022769323,-1.6099886746109755
253,8.441766667000001,0.4332414599,0.04223547401,0.4864982282,0.8463795973,-0.05325676829999998,-0.80414412329,0.8059057354254295,0.0661313156057064,3.7890452778546138,0.11037520305443903,-0.2593785340697631
254,8.475133332999999,0.43143739200000003,0.04227621602,0.4864988589,0.8463798708,-0.05506146689999997,-0.80410365478,0.8059866331197642,0.0683688583442007,3.9172470332504816,0.06705922427174708,-1.2981812082362483
255,8.5085,0.4296954305,0.04227239356,0.4864991764,0.8463815173999999,-0.056803745900000036,-0.8041091238399999,0.8061129874843874,0.07052468062814052,4.040766551500488,0.06461005781427771,-0.0734015913986643
256,8.541866667,0.4294804231,0.04230714368,0.48650861100000004,0.8463755042000001,-0.05702818790000003,-0.8040683605200001,0.8060881729714675,0.07080598548100903,4.056884132326401,0.008430714786960876,-1.683696577405083
257,8.575233333,0.4296282402,0.04232930374,0.48651260840000005,0.8463682087000001,-0.056884368200000035,-0.8040389049600001,0.8060486288275598,0.0706305922857997,4.046834842485593,-0.005256539421988855,-0.4102074270456052
258,8.6086,0.4316442486,0.042362620989999995,0.48651160179999997,0.8463610715000001,-0.05486735319999997,-0.8039984505100001,0.805868435211142,0.06813746435527715,3.9039891342804656,-0.07471911805043646,-2.0817955424930275
259,8.641966667,0.43403699619999997,0.04237436015,0.4865114111,0.8463614317,-0.052474414900000044,-0.80398707155,0.805697694820236,0.06517529336168555,3.7342692381515934,-0.0887763525674143,-0.42129573556080413
260,8.675333333,0.4368982428,0.042421779890000004,0.48651260679999997,0.8463637764,-0.049614363999999966,-0.8039419965100001,0.8054714885504076,0.0616356909608091,3.531464959426999,-0.10608199215578033,-0.5186505474765286
261,8.7087,0.441213109,0.04243355903,0.4865128197,0.8463583968999999,-0.045299710699999995,-0.8039248378699999,0.8052001047775698,0.05628866743816328,3.2251030786222197,-0.160250453623242,-1.6234303973921045
262,8.742066667000001,0.445868527,0.04250529302,0.486515774,0.8463611952,-0.040647247,-0.80385590218,0.8048829170496171,0.050522309930438214,2.8947151302659977,-0.1728179055979696,-0.376646908566781
263,8.775433332999999,0.45080788,0.04257841118,0.4865146174,0.8463658274,-0.03570673740000002,-0.80378741622,0.8045801275009072,0.04439392357721409,2.5435844570006854,-0.1836679263437529,-0.32517545342360954
264,8.8088,0.4562200329,0.04271382041999999,0.48651535020000003,0.846366381,-0.030295317300000013,-0.80365256058,0.8042233796508892,0.0376791918014188,2.158858665685231,-0.2012407105508946,-0.5266568640835827
265,8.842166667,0.4626251577,0.042909643219999995,0.4865203579,0.8463754856,-0.023895200199999966,-0.80346584238,0.8038210873471789,0.029731393369179026,1.7034833590971992,-0.238195754830398,-1.107543773536095
266,8.875533333,0.4694639224,0.04330217879,0.4865208444,0.8463937673,-0.017056921999999974,-0.8030915885100001,0.8032727047047157,0.021235881629473406,1.2167263916082236,-0.2546107465368531,-0.4919578032295921
267,8.9089,0.4765679085,0.043959218089999995,0.4865227742,0.84639763,-0.009954865699999982,-0.80243841191,0.8025001584172727,0.01240513278587288,0.7107617529298812,-0.2646578048565872,-0.3011106359449776
268,8.942266667,0.4836269246,0.044688511119999996,0.48652517149999996,0.8464054195999999,-0.0028982468999999567,-0.80171690848,0.801722147116956,0.00361503448924639,0.20712621902804934,-0.263439506757634,0.036512430173296855
269,8.975633333,0.4906910814,0.04496018068,0.48652294560000003,0.8464191367,0.004168135799999972,-0.8014589560200001,0.8014697945279757,-0.005200638399012065,-0.29797463103706473,-0.2642059859459341,-0.022971404703727476
270,9.009,0.4979730049,0.046302484680000006,0.48651875590000004,0.84642977,0.011454248999999972,-0.80012728532,0.8002092679628915,-0.014314555758066186,-0.8201636305418832,-0.27314437366650507,-0.2678837451930908
271,9.042366667000001,0.5048903666,0.047059861060000006,0.48651830329999995,0.8464193462999999,0.01837206330000002,-0.7993594852399999,0.7995705843470337,-0.022979435046217037,-1.3166246437432478,-0.2596866893582924,0.40332719801508005
272,9.075733332999999,0.5111826279,0.0476791755,0.4865214053,0.8463961193,0.024661222600000032,-0.7987169438,0.7990975736500137,-0.030866241798282058,-1.7685053844718546,-0.23636783944987613,0.6988666445852912
273,9.1091,0.5175078846,0.04868724767,0.48652102979999995,0.8463967491,0.03098685480000002,-0.79770950143,0.7983111134401772,-0.03882526572009888,-2.224523864235619,-0.2385321830860895,-0.06486544299475003
274,9.142466667,0.5234931906,0.049506131030000004,0.4865166027,0.8463985955,0.03697658789999997,-0.79689246447,0.7977498780832226,-0.046367717463930085,-2.6566745163382346,-0.22604750255190229,0.3741662460379048
275,9.175833333,0.5285433071,0.049835576560000004,0.48651418280000003,0.8463879212000001,0.04202912429999994,-0.79655234464,0.7976603820178775,-0.052714911110312554,-3.0203419240282017,-0.19022558760838226,1.0735838858914142
276,9.2092,0.5334616594,0.05080843349999999,0.48651327229999997,0.8463863209,0.046948387100000044,-0.7955778874,0.7969619350829364,-0.05894332167912351,-3.3772035626957457,-0.18666564954812823,0.10669144929141762
277,9.242566667,0.537287,0.05180575115,0.4865166707,0.8463784851999999,0.05077032929999997,-0.79457273405,0.7961931022264149,-0.06380964476523589,-3.656023337277063,-0.14584384727765082,1.223430625254724
278,9.275933333,0.5405312996,0.051954940830000004,0.4865172283,0.8463698125,0.05401407130000002,-0.79441487167,0.796249024004968,-0.06788778580734199,-3.889683607248826,-0.12222201169593051,0.7079471344760937
279,9.3093,0.5429651074,0.05212265774,0.4865144242,0.8463716403,0.05645068320000002,-0.79424898256,0.7962525516011499,-0.0709549737329002,-4.065420530356797,-0.09192371313437207,0.908040906859457
280,9.342666667,0.544808949,0.052356521110000005,0.48651431100000003,0.8463778864,0.058294637999999954,-0.79402136529,0.7961583971525683,-0.07328548191712572,-4.198948813433617,-0.06984539942888428,0.6616877168309409
281,9.376033332999999,0.5454376449,0.0521808428,0.48651390340000006,0.8463811365999999,0.05892374149999996,-0.7942002937999999,0.7963831452161485,-0.07405686163614919,-4.243145615735649,-0.0231182737593108,1.4004133847107965
282,9.4094,0.5454626739,0.052022397289999994,0.48651117950000006,0.8463739209000001,0.05895149439999997,-0.79435152361,0.7965360140969909,-0.07407756058700904,-4.244331578260267,-0.0006203481714205411,0.6742634973966556
283,9.442766667,0.5451722353,0.05192888761,0.48651307439999997,0.8463661283,0.05865916090000006,-0.79443724069,0.7965999162394088,-0.07370362671355656,-4.222906745494461,0.011206809282223857,0.35446025980491364
284,9.476133333,0.5431199272999999,0.0517292671,0.4865125983,0.8463607082,0.05660732899999993,-0.7946314411,0.7966451637217017,-0.07111707484933248,-4.074708240182726,0.07751903843866627,1.9873795349060075
285,9.5095,0.5407097624,0.05143969502,0.48651122469999997,0.84635246,0.05419853770000005,-0.79491276498,0.796758297990656,-0.06807638323713357,-3.9004894440028983,0.0911296178368365,0.40790946839762393
286,9.542866667,0.5379225184,0.0509260971,0.4865111849,0.8463556883,0.051411333500000045,-0.7954295912,0.7970893047638058,-0.06454364164417217,-3.698078260615887,0.10587637035971519,0.44196061065608494
287,9.576233333,0.5335440805,0.04976865328,0.4865086435,0.8463495178,0.04703543700000001,-0.79658086452,0.7979682989024135,-0.0589781778862583,-3.3792006762544036,0.1667971189544083,1.8257966976591145
288,9.6096,0.5289235849,0.049344386610000006,0.4865073604,0.8463512012000001,0.042416224500000044,-0.7970068145900001,0.7981346995361956,-0.053169240735835975,-3.046373094078453,0.17409401875297137,0.21868830346653595
289,9.642966667,0.5240696744,0.048792014189999997,0.4865071434,0.8463517722,0.037562530999999955,-0.79755975801,0.7984438059951969,-0.047062047587139555,-2.696456701986936,0.18303275987069847,0.2678943365163596
290,9.676333332999999,0.5176387082,0.04734332963000001,0.48650646340000003,0.8463609854,0.031132244799999986,-0.7990176557700001,0.7996239309190749,-0.03894345096817815,-2.2312953801512676,0.2433145888462937,1.806648257143724
291,9.7097,0.5119221538000001,0.04700439211,0.48650661700000003,0.8463686092,0.025415536800000027,-0.79936421709,0.7997681545765253,-0.03178398186929365,-1.821088017230855,0.21456950131951413,-0.8614911260623871
292,9.743066667,0.5054811163,0.04592984772,0.4865053262,0.8463650085,0.018975790100000056,-0.80043516078,0.8006600572170587,-0.02370240256670275,-1.3580476313921175,0.24220517148418358,0.8282418548028367
293,9.776433333,0.498243919,0.04501171538,0.4865035215,0.8463743624,0.0117403975,-0.8013626470199999,0.8014486440018219,-0.014649494422767511,-0.8393542024250165,0.2713159338105722,0.8724504368038848
294,9.8098,0.49122970439999997,0.044607076610000004,0.48649997590000005,0.8463873082,0.004729728499999919,-0.80178023159,0.8017941818822321,-0.005898965143013451,-0.33798580618945684,0.2622536221479436,-0.2715977494134718
295,9.843166667,0.4843166353,0.04419327045,0.48649722729999995,0.8463813747,-0.0021805919999999257,-0.80218810425,0.802191068001682,0.0027182983860521114,0.1557470249780093,0.25825964364571685,-0.1196996542155873
296,9.876533333,0.4770535684,0.04351884441000001,0.4864960884,0.8463965371,-0.00944252000000001,-0.80287769269,0.8029332167765688,0.011760302679883322,0.673815709353706,0.27098914508963645,0.3815035474002683
