,t,x,y,x0,y0,vx,vy,r,theta,omega,alpha,n,l,angle_o,theta_o
131,4.371033333,0.6079328071,0.3150609682,0.4889592917,0.8405421524,0.11897351539999995,-0.5254811842,0.5387811915006577,-0.22265486463813214,0.1688750566269308,4.146372220186018,1630,0.5,15.0,0.2617993877991494
132,4.4044,0.5973449024,0.31222952600000003,0.4889599685,0.8405463706,0.10838493390000004,-0.5283168446,0.539319925632836,-0.20234387492440287,0.319053470768415,4.26975747238366,1630,0.5,15.0,0.2617993877991494
133,4.437766667,0.5845404227000001,0.31006985800000003,0.4889480571,0.8405547797,0.09559236560000006,-0.5304849217000001,0.5390288976595404,-0.17828479748699372,0.46333402593080997,4.317072767669438,1630,0.5,15.0,0.2617993877991494
134,4.471133333,0.570105512,0.30773771,0.4889430625,0.8405749243,0.08116244950000001,-0.5328372143,0.5389831538664489,-0.15115937687129036,0.5820268770170337,4.144309603322458,1630,0.5,15.0,0.2617993877991494
135,4.5045,0.554365087,0.3052135765,0.4889503466,0.8406084920999999,0.0654147404,-0.5353949156,0.5393763101137559,-0.12157777121582936,0.6947785375587109,3.9525077423483337,1630,0.5,15.0,0.2617993877991494
136,4.537866667,0.5362295924,0.3029376046,0.4889318305,0.8406627777,0.04729776190000001,-0.5377251730999999,0.539801296836321,-0.08773319506472904,0.8087212880651373,3.835242108168636,1630,0.5,15.0,0.2617993877991494
137,4.571233333,0.5164913671,0.3012540781,0.488930012,0.8406759478,0.027561355099999962,-0.5394218697,0.5401255241197105,-0.051049855501668115,0.9068572773961565,3.523299610621815,1630,0.5,15.0,0.2617993877991494
138,4.6046,0.4987964639,0.3009572633,0.48893079359999997,0.8406778714,0.009865670300000018,-0.5397206081000001,0.5398107689350984,-0.01827718187413526,0.9590865974888176,2.9715438557768987,1630,0.5,15.0,0.2617993877991494
139,4.637966667,0.4797381271,0.3008369352,0.48892854259999996,0.8407041423999999,-0.009190415499999938,-0.5398672071999999,0.539945427934148,0.01702183007543194,1.0080791524470911,2.553759867175561,1630,0.5,15.0,0.2617993877991494
140,4.671333333,0.46086235329999997,0.3010510844,0.4889315417,0.840736277,-0.028069188400000056,-0.5396851925999999,0.5404146430743099,0.05196347809063846,1.0402073093336177,2.070502169889593,1630,0.5,15.0,0.2617993877991494
141,4.7047,0.4428021694,0.3017239185,0.4889419504,0.8407494662999999,-0.04613978099999999,-0.5390255477999999,0.5409966918307523,0.08539035617264612,1.037703593453757,1.3725212973091916,1630,0.5,15.0,0.2617993877991494
142,4.738066667,0.4263795286,0.3031886448,0.4889413862,0.8407700651000001,-0.06256185759999999,-0.5375814203,0.5412095430405195,0.11585537178319609,1.0004309227820898,0.5608809857210673,1630,0.5,15.0,0.2617993877991494
143,4.771433333,0.410986024,0.3056317619,0.4889353968,0.8407446540000001,-0.07794937279999997,-0.5351128921000001,0.5407604941298317,0.1446516069310478,0.9765961562068133,0.1049524020050174,1630,0.5,15.0,0.2617993877991494
144,4.8048,0.39809130439999996,0.3076551133,0.4889295701,0.8407344925,-0.09083826570000003,-0.5330793791999999,0.5407635481831603,0.16878170255555267,0.909649576208017,-0.5899874640704966,1630,0.5,15.0,0.2617993877991494
145,4.838166667,0.386427563,0.3098020058,0.48892880520000004,0.8407059323,-0.10250124220000006,-0.5309039265,0.5407083167713073,0.19072261711091015,0.8317231027016943,-1.2496555717232563,1630,0.5,15.0,0.2617993877991494
