Pivot
t,x,y,v_{x},v_{y},a_{x},a_{y}
5.372033333E0,4.906684172E-1,8.398804143E-1,-5.576620134E-4,6.080108824E-4,-8.695945705E-3,3.626121806E-3
5.405400000E0,4.906600071E-1,8.398954083E-1,-4.151133862E-4,7.401653618E-4,-1.885966982E-4,4.100797774E-4
5.438766667E0,4.906407153E-1,8.399298080E-1,-6.502052180E-4,7.773536289E-4,-3.140200026E-4,-5.761509161E-4
5.472133333E0,4.906166167E-1,8.399472837E-1,-4.694647244E-4,5.797195782E-4,1.363964964E-2,-2.054859044E-2
5.505500000E0,4.906093864E-1,8.399684946E-1,2.726220910E-4,-3.945264684E-4,9.982989223E-3,-1.671079775E-2
5.538866667E0,4.906348097E-1,8.399209556E-1,3.581166288E-4,-9.111611232E-4,1.493953722E-4,-9.722997295E-3
5.572233333E0,4.906332847E-1,8.399076898E-1,7.943483059E-5,-7.054764436E-4,-6.423225151E-4,-3.260667788E-3
5.605600000E0,4.906401107E-1,8.398738768E-1,3.831801527E-4,-1.255506652E-3,6.702875652E-3,-1.344487466E-2
5.638966667E0,4.906588556E-1,8.398239056E-1,5.601297663E-4,-1.611610485E-3,3.230019214E-3,6.083192840E-4
5.672333333E0,4.906774900E-1,8.397663287E-1,5.709583098E-4,-1.276972390E-3,-1.263656738E-3,9.902766068E-3
5.705700000E0,4.906969575E-1,8.397386890E-1,4.925850631E-4,-8.090659076E-4,2.846080587E-3,1.079303906E-2
5.739066667E0,4.907103618E-1,8.397123370E-1,6.917167555E-4,-6.371011718E-4,4.528652943E-3,1.414526452E-2
5.772433333E0,4.907431181E-1,8.396961731E-1,9.020154456E-4,9.323435229E-5,-1.818996910E-3,2.355042349E-2
5.805800000E0,4.907705563E-1,8.397185589E-1,5.456570499E-4,1.026880379E-3,-1.491476417E-2,2.159505695E-2
5.839166667E0,4.907795316E-1,8.397647003E-1,-1.072162455E-4,1.532195660E-3,-1.897870161E-2,2.292460779E-2
5.872533333E0,4.907634014E-1,8.398208074E-1,-7.506438623E-4,2.440154135E-3,-8.107221811E-4,-1.244775937E-2
5.905900000E0,4.907294386E-1,8.399275399E-1,-2.881665790E-4,1.184661783E-3,1.804303117E-2,-2.695415964E-2
5.939266667E0,4.907441711E-1,8.398998638E-1,6.677683555E-4,-1.408018839E-4,6.019828310E-3,-3.988292600E-3
5.972633333E0,4.907740010E-1,8.399181437E-1,1.764591405E-4,1.296104612E-3,-1.536109274E-2,-1.573221559E-2
6.006000000E0,4.907559468E-1,8.399863572E-1,-5.879639704E-4,-6.853048061E-4,1.709494030E-3,3.151217243E-3
6.039366667E0,4.907347642E-1,8.398724111E-1,2.528403096E-4,1.152773631E-4,-1.474371300E-2,5.365175609E-3
6.072733333E0,4.907728197E-1,8.399940500E-1,-1.005032769E-3,1.393099900E-3,-1.511608221E-2,1.313108188E-2
6.106100000E0,4.906676951E-1,8.399653773E-1,-1.702590640E-3,-2.441887728E-4,3.778690351E-3,-4.380291668E-2
6.139466667E0,4.906592001E-1,8.399777545E-1,-6.038996111E-5,-8.570578544E-4,2.938544603E-2,-6.523489712E-3
6.172833333E0,4.906636650E-1,8.399081829E-1,1.103760888E-4,-1.239108306E-3,-7.169890966E-4,-4.148028276E-3
6.206200000E0,4.906665659E-1,8.398950647E-1,-1.139746836E-4,-6.762912683E-4,-3.220743037E-3,1.290728552E-2
6.239566667E0,4.906560591E-1,8.398630518E-1,-1.781453171E-4,-6.269987442E-4,-3.671078448E-3,1.204229610E-3
6.272933333E0,4.906546777E-1,8.398532230E-1,-2.599635373E-4,-4.397596805E-4,-2.080409706E-3,8.531578262E-3
6.306300000E0,4.906387109E-1,8.398337051E-1,-4.089045525E-4,-2.014207521E-4,-1.965256632E-3,2.306777527E-2
6.339666667E0,4.906273901E-1,8.398397815E-1,-3.399080097E-4,1.098970710E-3,1.322282937E-2,4.076104985E-2
6.373033333E0,4.906160277E-1,8.399070431E-1,3.628866262E-4,2.637116068E-3,4.556656270E-3,-1.468454491E-2
6.406400000E0,4.906516067E-1,8.400157650E-1,2.778719286E-4,5.521571528E-4,4.564603757E-3,-3.934568749E-2
6.439766667E0,4.906345710E-1,8.399438904E-1,2.352049141E-4,-1.013465153E-3,-1.306555980E-3,-3.683633097E-2
6.473133333E0,4.906673028E-1,8.399481331E-1,5.744629732E-4,-1.028467807E-3,8.619532518E-4,6.883003627E-4
6.506500000E0,4.906729068E-1,8.398752573E-1,8.228180476E-5,-1.551085274E-3,-1.066526777E-2,1.248415563E-2
6.539866667E0,4.906727937E-1,8.398446240E-1,-9.113637517E-5,1.700524055E-5,-4.324491304E-3,2.884284316E-2
6.573233333E0,4.906668250E-1,8.398763921E-1,-2.141049521E-4,6.006392743E-4,1.560345003E-4,4.947961790E-3
6.606600000E0,4.906585058E-1,8.398847067E-1,-9.963704699E-5,1.301991285E-4,1.911860900E-4,-1.079601370E-3
6.639966667E0,4.906601759E-1,8.398850807E-1,-1.280955387E-4,4.781053256E-4,-4.020516168E-3,7.127002308E-3
6.673333333E0,4.906499575E-1,8.399166122E-1,-4.234766716E-4,7.798039955E-4,-5.098695544E-3,2.481654287E-4
6.706700000E0,4.906319159E-1,8.399371197E-1,-4.844324511E-4,4.099981297E-4,5.082148598E-3,-1.540254553E-2
6.740066667E0,4.906176297E-1,8.399439728E-1,-9.858385277E-5,-2.218812532E-4,6.805941131E-3,-1.187980112E-2
6.773433333E0,4.906253371E-1,8.399223128E-1,7.776440197E-5,-4.973180046E-4,3.973804388E-3,-1.024370413E-2
6.806800000E0,4.906228192E-1,8.399107851E-1,5.684072868E-5,-7.441118385E-4,4.530661685E-3,-1.366272000E-2
