,t,f,e,s
1121,11.21,11054.44028301858,0.0029508544920000004,604327338.7250807
1112,11.12,10952.90010674202,0.00295390625,598776310.9994025
1118,11.18,11032.04171603058,0.0029569580079999995,603102847.3865272
1115,11.15,10997.69724516624,0.002960009766,601225293.9196862
1114,11.14,10994.7107680851,0.002963061523,601062028.3268203
1122,11.22,11091.77123096406,0.002969165039,606368157.7847875
1135,11.35,11229.149118869642,0.002969165039,613878371.895328
1120,11.2,11045.48085622338,0.002969165039,603837542.1896592
1119,11.19,11036.521429428181,0.002975268555,603347745.6542379
1126,11.26,11138.06161015296,0.002975268555,608898773.6230925
1117,11.17,11033.53495234704,0.00298137207,603184480.0613718
1116,11.16,11014.122862440181,0.002984423828,602123254.3156843
1130,11.3,11188.83169829124,0.002987475586,611674287.4859316
1127,11.27,11139.55484646942,0.002990527344,608980406.2979373
1124,11.24,11102.22389852394,0.002993579102,606939587.2382303
1125,11.25,11117.15627948142,0.002993579102,607755914.9593837
1132,11.32,11202.27083848404,0.003002734375,612408982.2890637
1145,11.45,11347.11491686836,0.0030057861329999998,620327360.2601807
1133,11.33,11187.338457526559,0.0030088378910000002,611592654.5679102
1140,11.4,11279.919211456141,0.003011889648,616653886.0013436
1136,11.36,11251.54769030586,0.003014941406,615102863.477058
1128,11.28,11145.52779618348,0.0030271484370000003,609306937.2404927
1134,11.34,11217.20321944152,0.0030271484370000003,613225310.0102171
1131,11.31,11172.4060810173,0.003030200195,610776327.0899334
1138,11.38,11262.000353417521,0.003033251953,615674292.6873242
1137,11.37,11276.932734375001,0.003033251953,616490620.4084777
1139,11.39,11260.50711710106,0.003045458984,615592660.0124794
1142,11.42,11305.30425552528,0.003045458984,618041642.9327631
1141,11.41,11290.3718745678,0.003057666016,617225315.2116097
1146,11.46,11341.14196270608,0.003057666016,620000829.0744487
1148,11.48,11360.55405706116,0.003063769531,621062055.0633128
1144,11.44,11335.169012992019,0.003066821289,619674298.1318933
1150,11.5,11385.9391011303,0.003088183594,622449811.9947324
1151,11.51,11414.31062228058,0.003088183594,624000834.5190179
1143,11.43,11315.75691863694,0.0030912353520000002,618613072.1430292
1152,11.52,11417.297099361722,0.0030912353520000002,624164100.111884
1147,11.47,11369.513483856359,0.003094287109,621551851.5987343
1153,11.53,11435.215952952121,0.0030973388670000003,625143693.1827267
1155,11.55,11436.70918926858,0.003100390625,625225325.8575715
1164,11.64,11566.620891143642,0.003100390625,632327376.3507118
1158,11.58,11487.479281855081,0.0031034423829999994,628000839.9635872
1154,11.54,11414.31062228058,0.003109545898,624000834.5190179
1149,11.49,11366.527011223441,0.003112597656,621388586.2490449
1156,11.56,11454.6280473072,0.003115649414,626204919.1715908
1166,11.66,11556.16822358376,0.0031248046870000004,631755946.8972689
1159,11.59,11481.5063276928,0.0031248046870000004,627674308.777855
1162,11.62,11524.81022980056,0.0031248046870000004,630041659.023294
1160,11.6,11508.384612526621,0.003127856445,629143698.627296
1157,11.57,11503.90489912902,0.003127856445,628898800.3595852
1167,11.67,11599.47212569152,0.003130908203,634123297.1427078
1163,11.63,11553.18174650262,0.003130908203,631592681.304403
1161,11.61,11506.89137176194,0.003140063477,629062065.7092745
1174,11.74,11641.282787034601,0.003140063477,636409014.4701256
1165,11.65,11577.073554255301,0.0031461669920000005,632898805.5609778
1168,11.68,11586.0329810505,0.0031522705079999997,633388602.0963992
1171,11.71,11606.93831172204,0.003164477539,634531460.760108
1173,11.73,11647.25573674866,0.0031705810550000002,636735545.412681
1172,11.72,11627.843642393582,0.0031736328120000002,635674319.4238169
1175,11.75,11662.188117706142,0.00317668457,637551873.1338345
1182,11.82,11756.26210350396,0.003179736328,642694736.9989357
1178,11.78,11693.546111489339,0.003182788086,639266161.0078092
1170,11.7,11599.47212569152,0.003185839844,634123297.1427078
1179,11.79,11726.39734603722,0.003191943359,641062081.7998055
1169,11.69,11605.44507540558,0.0032010986329999995,634449828.0852633
1177,11.77,11696.53258857048,0.0032010986329999995,639429426.6006753
1180,11.8,11706.985251682141,0.0032010986329999995,640000855.8109415
1181,11.81,11726.39734603722,0.003207202148,641062081.7998055
1176,11.76,11693.546111489339,0.003210253906,639266161.0078092
1183,11.83,11772.6877207779,0.003213305664,643592697.3949338
1203,12.03,11963.8221739029,0.003216357422,654041690.9611793
1185,11.85,11790.606578816522,0.0032224609370000005,644572290.7089534
1187,11.87,11810.01866872338,0.003225512695,645633516.4546407
1191,11.91,11883.18732829788,0.003231616211,649633521.8992099
1189,11.89,11832.4172401596,0.003234667969,646858008.0363709
1186,11.86,11795.08629221412,0.003243823242,644817188.976664
1188,11.88,11813.00514580452,0.003243823242,645796782.0475068
1195,11.95,11878.70761490028,0.0032529785160000002,649388623.6314993
1184,11.84,11780.15391125664,0.003256030273,644000861.2555106
1192,11.92,11904.09265896942,0.003259082031,650776380.5629188
1198,11.98,11935.45065275262,0.003259082031,652490668.4368937
1193,11.93,11880.200851216741,0.003259082031,649470256.306344
1194,11.94,11883.18732829788,0.003262133789,649633521.8992099
1196,11.96,11878.70761490028,0.003262133789,649388623.6314993
1197,11.97,11926.49122595742,0.003265185547,652000871.9014722
1190,11.9,11862.28199762634,0.003265185547,648490663.2355012
1199,11.99,11926.49122595742,0.0032712890620000003,652000871.9014722
1200,12.0,11969.795128065181,0.003277392578,654368222.1469113
1208,12.08,12019.071979887,0.003289599609,657062103.3349055
1202,12.02,11974.27484146278,0.0032926513670000004,654613120.414622
1201,12.01,11947.39655662896,0.003295703125,653143730.5651811
1209,12.09,12035.49759716094,0.003301806641,657960063.7309037
1204,12.04,11984.72750457444,0.0033048583979999996,655184549.6248881
1212,12.12,12074.32178142288,0.00331706543,660082515.4654553
1207,12.07,12017.57873912232,0.00331706543,656980470.4168843
1210,12.1,12017.57873912232,0.0033231689449999997,656980470.4168843
1214,12.14,12059.3894004654,0.0033231689449999997,659266187.7443019
1211,12.11,12062.375877546541,0.003329272461,659429453.337168
1205,12.05,12023.5516932846,0.003332324219,657307001.6026163
1221,12.21,12147.49044099738,0.003332324219,664082520.9100245
1213,12.13,12081.78797190162,0.003338427734,660490679.326032
1215,12.15,12110.1594930519,0.0033414794920000003,662041701.8503176
1206,12.06,11992.193695053182,0.00334453125,655592713.4854648
1216,12.16,12122.10539248002,0.00334453125,662694763.7354283
1218,12.18,12138.53100975396,0.0033475830079999994,663592724.1314266
1219,12.19,12145.997200232701,0.0033567382810000003,664000887.9920033
1222,12.22,12190.79433865692,0.003359790039,666449870.9122869
1223,12.23,12181.83491186172,0.0033658935549999995,665960074.3768655
1217,12.17,12148.98367731384,0.003375048828,664164153.5848691
1224,12.24,12202.740242533258,0.0033903076170000005,667102933.0405742
1226,12.26,12241.564426795201,0.003393359375,669225384.775126
1220,12.2,12201.247001768581,0.003393359375,667021300.122553
1235,12.35,12328.1722265625,0.003393359375,673960085.0228271
1228,12.28,12238.57794971406,0.0033994628909999997,669062119.1822598
1229,12.29,12311.74660928856,0.0034025146479999997,673062124.6268291
1225,12.25,12247.53738095748,0.003408618164,669551915.9608579
1227,12.27,12259.4832803856,0.003408618164,670204977.8459687
1230,12.3,12271.42918426194,0.003411669922,670858039.9742562
1231,12.31,12284.86832890296,0.00341472168,671592735.0205648
1232,12.32,12302.787182493359,0.0034208251950000003,672572328.0914075
1233,12.33,12322.199276848442,0.0034330322270000003,673633554.0802718
1234,12.34,12338.62489412238,0.0034330322270000003,674531514.4762698
1237,12.37,12364.00993819152,0.0034391357420000004,675919271.4076895
1243,12.43,12417.766503410941,0.0034421875,678858050.8633945
1240,12.4,12374.462601303181,0.0034452392579999995,676490700.6179556
1239,12.39,12402.83412245346,0.0034482910159999995,678041723.142241
1236,12.36,12349.07755723404,0.003451342773,675102943.6865361
1241,12.41,12386.40850517952,0.0034543945310000004,677143762.7462429
1242,12.42,12426.725930206141,0.003457446289,679347847.3988159
1238,12.38,12375.955837619642,0.003457446289,676572333.2928003
1245,12.45,12438.67183408248,0.003457446289,680000909.5271032
1251,12.51,12499.894585332419,0.003460498047,683347852.6002084
1246,12.46,12446.138020113001,0.003472705078,680409073.1445035
1249,12.49,12511.84048920876,0.003475756836,684000914.7284958
1247,12.47,12467.04335078454,0.003484912109,681551931.8082122
1248,12.48,12489.441922220758,0.003484912109,682776423.3899422
1253,12.53,12535.73229696144,0.003484912109,685307038.9850707
1250,12.5,12495.41487193482,0.003500170898,683102954.3324977
1252,12.52,12522.293156768641,0.003500170898,684572344.1819386
1255,12.55,12571.570008590461,0.003506274414,687266225.3699329
1259,12.59,12579.03619462098,0.0035123779299999994,687674388.9873329
1254,12.54,12543.19848744018,0.0035123779299999994,685715202.8456475
1256,12.56,12564.103818111722,0.003515429687,686858061.5093563
1257,12.57,12583.51590801858,0.0035184814450000003,687919287.2550437
1267,12.67,12698.49522893616,0.0035184814450000003,694205010.0270306
1261,12.61,12622.340096728742,0.003524584961,690041739.232772
1269,12.69,12692.522279222101,0.003530688477,693878479.0844752
1258,12.58,12570.076767825778,0.0035337402340000004,687184592.4519114
1263,12.63,12644.738663716742,0.0035337402340000004,691266230.5713255
1244,12.44,12446.138020113001,0.0035337402340000004,680409073.1445035
1260,12.6,12605.9144794548,0.0035367919920000004,689143778.8367738
1262,12.62,12647.72514079788,0.0035489990229999996,691429496.1641915
1265,12.65,12640.258950319141,0.003558154297,691021332.3036149
1264,12.64,12661.16428099068,0.0035703613279999998,692164190.9673237
1270,12.7,12729.853227167581,0.003573413086,695919298.1441821
1271,12.71,12731.346463484042,0.0035764648439999998,696000930.8190268
1266,12.66,12671.61694855056,0.0035764648439999998,692735620.4207662
1274,12.74,12765.69093434838,0.0035795166020000002,697878484.2858677
1272,12.72,12752.25179415558,0.0035856201170000003,697143789.4827355
1268,12.68,12719.4005596077,0.0035917236329999994,695347868.6907394
1273,12.73,12762.70446171546,0.003594775391,697715218.9361783
1278,12.78,12795.55569181512,0.003597827148,699511139.4849979
1286,12.86,12886.64320498002,0.003606982422,704490738.00041
1280,12.8,12837.36635760642,0.003613085937,701796857.0555921
1277,12.77,12803.021882293859,0.003613085937,699919303.3455745
1289,12.89,12943.38624728058,0.003619189453,707592783.048981
1279,12.79,12822.43397664894,0.0036252929689999996,700980529.3344387
1287,12.87,12929.94710708778,0.003628344727,706858088.2458489
1281,12.81,12858.27168827796,0.003628344727,702939715.719301
1275,12.75,12774.650361143582,0.0036313964840000005,698368280.8212892
1282,12.82,12870.217587706082,0.0036344482420000005,703592777.6044118
1284,12.84,12901.5755859375,0.0036436035159999997,705307065.7215633
1288,12.88,12922.480916609042,0.0036466552729999997,706449924.3852723
1290,12.9,12952.34567407578,0.003655810547,708082579.5844023
1293,12.93,12989.67662202126,0.003661914062,710123398.6441092
1276,12.76,12794.06245549866,0.0036649658200000003,699429506.8101532
1294,12.94,12997.1428125,0.003668017578,710531562.504686
1292,12.92,13021.03462025268,0.003671069336,711837686.7612609
1310,13.1,13149.453081363059,0.0036741210939999994,718858104.3363796
1283,12.83,12868.724351389621,0.0036802246090000003,703511144.9295671
1291,12.91,12950.852437759318,0.0036802246090000003,708000946.9095576
1296,12.96,13003.11576221406,0.0036893798829999995,710858093.4472414
1298,12.98,13034.47376044548,0.0036893798829999995,712572381.5643929
1297,12.97,13035.966996761941,0.0036924316409999995,712654014.2392377
1300,13.0,13071.804708390959,0.0036924316409999995,714613200.6240999
1301,13.01,13068.81823130982,0.0036924316409999995,714449935.0312339
1295,12.95,12968.77129134972,0.003701586914,708980539.9804004
1302,13.02,13083.7506122673,0.003704638672,715266262.7523873
1285,12.85,12891.12291837762,0.003716845703,704735636.2681206
1299,12.99,13056.872327433479,0.003719897461,713796872.9029464
1304,13.04,13125.56127361038,0.0037229492189999997,717551980.0798049
1306,13.06,13144.97336796546,0.003726000977,718613206.0686691
1308,13.08,13144.97336796546,0.003732104492,718613206.0686691
1303,13.03,13107.64242001998,0.00373515625,716572387.0089622
1320,13.2,13303.25658654258,0.0037382080079999998,727266278.8429182
1307,13.07,13137.507177486721,0.003741259766,718205042.2080925
1305,13.05,13131.534223324441,0.003744311523,717878511.0223604
1313,13.13,13201.7164058178,0.0037473632810000003,721715250.8740635
1311,13.11,13170.3584120346,0.0037565185549999994,720000963.0000886
1312,13.12,13179.3178388298,0.003759570312,720490759.53551
1309,13.09,13143.480127200779,0.0037626220700000003,718531573.1506476
1315,13.15,13239.047353763279,0.003765673828,723756069.9337704
1323,13.23,13322.66867644944,0.0037717773439999995,728327504.5886058
1317,13.17,13240.54059452796,0.003774829102,723837702.8517917
1321,13.21,13289.81744190156,0.0037870361329999996,726531583.7966095
1316,13.16,13207.68935998008,0.0037870361329999996,722041782.0597955
1318,13.18,13256.9662118019,0.0037931396479999996,724735663.2477899
1319,13.19,13291.31068266624,0.003802294922,726613216.7146308
1322,13.22,13312.21601333778,0.0038083984369999997,727756075.3783396
1314,13.14,13224.114977254021,0.003811450195,722939742.4557936
1325,13.25,13306.243059175502,0.0038145019529999998,727429544.1926078
1327,13.27,13315.20249041892,0.003817553711,727919340.9712056
1324,13.24,13327.14838984704,0.0038236572270000002,728572402.8563164
1326,13.26,13337.60105740692,0.0038236572270000002,729143832.3097591
1331,13.31,13400.317049421541,0.0038297607420000003,732572408.3008857
1333,13.33,13428.68857057182,0.0038358642579999994,734123430.8251711
1328,13.28,13357.013151762,0.0038358642579999994,730205058.2986232
1350,13.5,13630.27568680848,0.003841967773,745143853.6016827
1330,13.3,13415.24943037902,0.0038450195310000003,733388736.022039
1329,13.29,13380.90495506646,0.003848071289,731511182.3120215
1342,13.42,13525.749033450778,0.003851123047,739429560.2831384
1335,13.35,13461.5398051197,0.0038541748049999995,735919351.6171674
1332,13.32,13428.68857057182,0.0038602783200000004,734123430.8251711
1337,13.37,13482.44513579124,0.0038755371090000005,737062210.2808762
1343,13.43,13488.4180855053,0.0038785888670000005,737388741.2234316
1339,13.39,13489.91132626998,0.0038785888670000005,737470374.1414528
1334,13.34,13437.64799736702,0.0038785888670000005,734613227.3605925
1340,13.4,13480.95189502656,0.0038785888670000005,736980577.3628548
1344,13.44,13542.17465072472,0.003893847656,740327520.6791366
1336,13.36,13458.55332803856,0.003899951172,735756086.0243014
1341,13.41,13512.309893257981,0.003906054687,738694865.4800065
1347,13.47,13588.465025465399,0.003906054687,742858136.2742649
1366,13.66,13796.02509586434,0.003912158203,754205090.2365085
1346,13.46,13579.505598670201,0.003915209961,742368339.7388436
1349,13.49,13610.86359690162,0.003936572266,744082627.855995
1356,13.56,13661.6336850399,0.0039396240229999996,746858141.7188342
1338,13.38,13479.4586587101,0.003945727539,736898944.6880102
1351,13.51,13640.72835436836,0.003945727539,745715283.0551254
1352,13.52,13645.20806776596,0.0039487792970000005,745960181.322836
1353,13.53,13640.72835436836,0.0039487792970000005,745715283.0551254
1354,13.54,13627.28921417556,0.0039487792970000005,744980588.2519932
1345,13.45,13573.532648956141,0.0039487792970000005,742041808.7962883
1348,13.48,13595.93121594414,0.003951831055,743266300.1348417
1359,13.59,13697.47139666892,0.00395793457,748817328.1036963
1355,13.55,13695.978155904242,0.003960986328,748735695.1856751
1360,13.6,13716.883486575778,0.003964038086,749878553.8493838
1358,13.58,13719.86996365692,0.003967089843999999,750041819.4422499
1363,13.63,13752.7211982048,0.003976245117000001,751837740.2342461
1357,13.57,13724.349677054519,0.003979296875,750286717.7099606
1365,13.65,13784.079191988001,0.003988452148,753552028.1082212
1364,13.64,13764.667102081141,0.003991503906,752490802.3625336
1361,13.61,13719.86996365692,0.003994555664,750041819.4422499
1362,13.62,13757.2009116024,0.003997607422,752082638.5019568
1368,13.68,13810.957476821819,0.004022021484,755021417.9576619
1369,13.69,13834.849284574499,0.004022021484,756327542.2142366
1370,13.7,13828.87633041222,0.0040250732420000004,756001011.0285047
1380,13.8,13939.3759379322,0.004028125,762041835.5327808
1374,13.74,13894.57879950798,0.004034228516,759592852.6124972
1371,13.71,13834.849284574499,0.004043383789,756327542.2142366
1367,13.67,13816.93042653588,0.004046435547,755347948.9002173
1378,13.78,13922.950320658258,0.004046435547,761143875.1367825
1373,13.73,13864.714042041242,0.004049487304999999,757960197.413367
1383,13.83,13982.679835591742,0.004055590820000001,764409185.5350432
1376,13.76,13906.524703384319,0.004061694336,760245914.7407845
1381,13.81,13928.92327037232,0.004064746094,761470406.0793381
1379,13.79,13937.88269716752,0.004070849609,761960202.6147596
1377,13.77,13915.48413017952,0.004076953125,760735711.276206
1375,13.75,13911.00441678192,0.004076953125,760490813.0084952
1382,13.82,13969.24069539894,0.004086108398,763674490.731911
1385,13.85,13991.639262386941,0.004086108398,764898982.0704646
1372,13.72,13858.74108787896,0.004092211914,757633666.2276349
1384,13.84,14000.598689182141,0.004095263672,765388778.6058861
1386,13.86,14002.091929946819,0.004095263672,765470411.5239072
1387,13.87,14022.99726061836,0.00409831543,766613270.1876161
1394,13.94,14078.247062154242,0.0041135742190000005,769633682.3181659
1388,13.88,14003.58516626328,0.0041135742190000005,765552044.1987519
1391,13.91,14027.476974015959,0.004128833007999999,766858168.4553268
1395,13.95,14123.044200578459,0.004128833007999999,772082665.2384495
1390,13.9,14067.794399042581,0.004131884765999999,769062253.1078998
1389,13.89,14039.422877892299,0.004134936523,767511230.5836141
1392,13.92,14067.794399042581,0.004141040039000001,769062253.1078998
1393,13.93,14078.247062154242,0.004141040039000001,769633682.3181659
1398,13.98,14134.990104454799,0.004141040039000001,772735727.3667368
1403,14.03,14202.18580986702,0.00415324707,776409201.6255741
1397,13.97,14137.97658153594,0.004159350585999999,772898992.959603
1399,13.99,14154.402198809881,0.004165454102,773796953.3556011
1396,13.96,14129.01715029252,0.004180712890999999,772409196.1810049
1401,14.01,14179.787242879022,0.0041837646479999996,775184710.2870206
1405,14.05,14203.679046183479,0.004186816406,776490834.3004187
1400,14.0,14209.652000345759,0.004186816406,776817365.4861507
1402,14.02,14188.746669674221,0.0041929199220000005,775674506.822442
1406,14.06,14230.557331017299,0.00419597168,777960224.1498595
1411,14.11,14273.861228676838,0.00419597168,780327574.1521219
1404,14.04,14209.652000345759,0.00419597168,776817365.4861507
1407,14.07,14260.422088484042,0.004199023437,779592879.3489898
1409,14.09,14273.861228676838,0.004208178710999999,780327574.1521219
1410,14.1,14272.36799236038,0.004220385742000001,780245941.4772772
1408,14.08,14273.861228676838,0.004226489258,780327574.1521219
1412,14.12,14314.178653703459,0.004229541015999999,782531658.8046948
1413,14.13,14317.1651307846,0.004232592772999999,782694924.3975608
1415,14.15,14360.46902844414,0.004247851562,785062274.3998232
1416,14.16,14342.55017485374,0.004247851562,784082681.3289804
1426,14.26,14453.049777925502,0.004257006836,790123505.59008
1418,14.18,14358.975792127681,0.004260058594,784980641.7249786
1419,14.19,14370.921696004021,0.004260058594,785633703.853266
1417,14.17,14372.41493232048,0.004260058594,785715336.5281106
1422,14.22,14409.745880265958,0.004272265625,787756155.5878174
1420,14.2,14366.441982606419,0.004275317383,785388805.5855551
1414,14.14,14330.604270977401,0.004275317383,783429619.200693
1421,14.21,14397.79997638962,0.004281420897999999,787103093.4595301
1424,14.24,14451.556541609041,0.004284472656,790041872.9152353
1423,14.23,14417.2120707447,0.004287524414,788164319.4483942
1427,14.27,14459.02273208778,0.004302783203,790450036.7758119
1446,14.46,14660.60984832444,0.004305834961,801470459.5523235
1431,14.31,14515.76576994012,0.004305834961,793552081.5812064
1429,14.29,14488.88748955452,0.004308886719,792082691.9749421
1425,14.25,14473.95510859704,0.004308886719,791266364.2537887
1430,14.3,14523.23196041886,0.0043271972659999994,793960245.4417831
1440,14.4,14605.36004678856,0.0043271972659999994,798450047.4217737
1437,14.37,14584.45471611702,0.004330249022999999,797307188.7580647
1432,14.32,14527.71167381646,0.004330249022999999,794205143.7094938
1434,14.34,14541.15081845748,0.004330249022999999,794939838.7558024
1433,14.33,14535.177864295201,0.004339404297,794613307.5700705
1428,14.28,14485.90101247338,0.004339404297,791919426.3820761
1438,14.38,14579.97500271942,0.00434855957,797062290.4903542
1435,14.35,14550.110245252681,0.00434855957,795429635.291224
1444,14.44,14675.54222928192,0.004351611328,802286787.2734768
1436,14.36,14565.04262176194,0.0043577148440000005,796245962.7692008
1439,14.39,14590.427665831081,0.004363818359000001,797633719.7006203
1442,14.42,14654.636898610379,0.004379077148,801143928.6097679
1441,14.41,14623.27890037896,0.004382128906,799429640.4926165
1457,14.57,14805.45392670876,0.004382128906,809388837.5234405
1445,14.45,14657.62337569152,0.004385180664000001,801307194.202634
1454,14.54,14757.67031565162,0.004397387695,806776589.2534673
1450,14.5,14748.71088885642,0.004409594727,806286792.718046
1447,14.47,14711.379940910942,0.004412646484000001,804245973.6583391
1443,14.43,14644.184231050502,0.004415698242000001,800572499.1563253
1448,14.48,14729.298794501341,0.004421801758,805225566.7291819
1452,14.52,14748.71088885642,0.0044279052729999996,806286792.718046
1453,14.53,14750.204125172879,0.004430957031,806368425.3928906
1459,14.59,14796.49449991356,0.004443164062,808899040.9880191
1456,14.56,14777.08240555848,0.004449267578,807837814.9991549
1451,14.51,14729.298794501341,0.004452319335999999,805225566.7291819
1458,14.58,14803.9606903923,0.004452319335999999,809307204.8485957
1455,14.55,14777.08240555848,0.004458422852000001,807837814.9991549
1462,14.62,14857.717255611722,0.004470629883,812245984.3043009
1463,14.63,14865.183446090461,0.004479785156,812654148.1648775
1460,14.6,14842.784874654242,0.004482836914,811429656.5831475
1461,14.61,14832.332211542582,0.004482836914,810858227.3728813
1449,14.49,14711.379940910942,0.004485888672,804245973.6583391
1465,14.65,14923.419724707479,0.0044889404299999994,815837825.8882931
1469,14.69,14950.29800509308,0.0044889404299999994,817307215.4945575
1467,14.67,14893.554962792521,0.004498095703,814205170.4459865
1478,14.78,15027.946378065179,0.004510302734,821552119.2068373
1466,14.66,14895.0482035572,0.004510302734,814286803.3640077
1464,14.64,14892.06172647606,0.00451640625,814123537.7711418
1468,14.68,14917.4467705452,0.00451640625,815511294.7025613
1472,14.72,14968.216858683481,0.004522509766,818286808.5654004
1483,14.83,15077.223229886999,0.004522509766,824246000.3948317
1471,14.71,14956.27095480714,0.004525561522999999,817633746.4371129
1473,14.73,14965.23038605056,0.004534716797,818123543.2157109
1470,14.7,14947.31152801194,0.004537768554999999,817143949.9016914
1477,14.77,15010.027520026559,0.004543872070000001,820572525.8928179
1474,14.74,14987.628953038558,0.004546923828,819348034.5542643
1479,14.79,15027.946378065179,0.004556079102000001,821552119.2068373
1475,14.75,15013.0139971077,0.004559130859000001,820735791.4856839
1476,14.76,14999.5748569149,0.004559130859000001,820001096.6825519
1481,14.81,15084.689415917519,0.004577441406,824654164.0122317
1482,14.82,15090.662370079799,0.004580493164000001,824980695.1979637
1486,14.86,15120.527127546542,0.004592700195,826613350.3970941
1484,14.84,15117.540650465402,0.004595751953,826450084.8042282
1480,14.8,15066.770562327121,0.004595751953,823674570.9413891
1485,14.85,15130.97979510642,0.004607958984000001,827184779.8505367
1487,14.87,15144.41893529922,0.004611010742,827919474.6536689
1491,14.91,15187.72283295876,0.004617114257999999,830286824.6559312
1494,14.94,15220.574067506639,0.004620166015999999,832082745.4479274
1489,14.89,15165.32426597076,0.004626269531,829062333.3173777
1488,14.88,15168.310743051901,0.004632373047,829225598.9102437
1490,14.9,15198.175500518639,0.004638476562,830858254.1093738
1492,14.92,15205.64169099738,0.004644580078,831266417.9699506
1493,14.93,15213.107877027902,0.004644580078,831674581.5873508
1505,15.05,15344.512815219421,0.004647631835999999,838858264.7553357
1495,14.95,15225.053780904242,0.004656787109000001,832327643.7156383
1497,14.97,15269.850919328459,0.004668994140999999,834776626.6359217
1509,15.09,15393.789667041241,0.004675097656,841552145.94333
1498,14.98,15274.330632726058,0.0046781494140000005,835021524.9036324
1499,14.99,15290.75625,0.004690356445,835919485.2996306
1501,15.01,15275.823869042519,0.004690356445,835103157.5784771
1502,15.02,15301.208917559881,0.004690356445,836490914.7530733
1496,14.96,15245.959111575781,0.004693408203,833470502.379347
1504,15.04,15334.06014765954,0.004693408203,838286835.301893
1503,15.03,15307.181867273941,0.004699511719,836817445.6956288
1506,15.06,15347.49929230056,0.00471171875,839021530.3482016
1508,15.08,15383.33699948136,0.00471171875,840980716.4898874
1500,15.0,15308.675103590402,0.004717822265999999,836899078.3704735
1510,15.1,15408.7220435505,0.004726977539,842368473.4213068
1523,15.23,15537.14050466088,0.0047330810549999994,849388890.9964257
1507,15.07,15374.37757268616,0.004739184570000001,840490919.9544659
1514,15.14,15425.147660824441,0.004742236328,843266433.817305
1511,15.11,15393.789667041241,0.004742236328,841552145.94333
1512,15.12,15410.215284315178,0.004742236328,842450106.339328
1513,15.13,15422.16118819152,0.004760546875,843103168.4676155
1515,15.15,15453.519181974718,0.004760546875,844817456.3415903
1518,15.18,15469.94479924866,0.004769702147999999,845715416.7375886
1516,15.16,15471.43803556512,0.004775805664,845797049.4124333
1525,15.25,15535.64726834442,0.004775805664,849307258.3215811
1517,15.17,15481.890703125,0.004781909179999999,846368478.865876
1519,15.19,15492.343370684881,0.004794116211,846939908.3193188
1521,15.21,15528.18107786568,0.004794116211,848899094.4610044
1520,15.2,15516.23517398934,0.004803271484000001,848246032.332717
1522,15.22,15525.19460078454,0.004806323242,848735828.8681383
1524,15.24,15559.539076097099,0.0048154785159999994,850613382.5781558
1526,15.26,15529.674314182139,0.004818530272999999,848980727.135849
1527,15.27,15567.00526212762,0.004827685547,851021546.195556
1529,15.29,15589.40383356384,0.004830737305,852246037.777286
1530,15.3,15614.788877632982,0.0048337890619999995,853633794.7087057
1535,15.35,15652.119825578458,0.0048459960940000005,855674613.7684125
1528,15.28,15604.3362100731,0.0048490478520000005,853062365.2552629
1533,15.33,15649.133348497322,0.004855151367,855511348.1755466
1540,15.4,15729.76819855056,0.004861254882999999,859919517.4806924
1532,15.32,15664.0657294548,0.004867358398,856327675.8966999
1536,15.36,15667.05220653594,0.004870410156,856490941.489566
1534,15.34,15637.187444620982,0.004876513672,854858286.0472592
1539,15.39,15720.808767307139,0.004876513672,859429720.7020943
1531,15.31,15631.21449490692,0.00487956543,854531755.1047038
1537,15.37,15681.984583045201,0.00487956543,857307268.9675429
1541,15.41,15746.1938158245,0.004900927734000001,860817477.8766905
1543,15.43,15768.5923828125,0.004903979492000001,862041969.215244
1538,15.38,15701.396677400282,0.0049161865229999996,858368494.956407
1545,15.45,15774.56533252656,0.0049161865229999996,862368500.1577995
1542,15.42,15768.5923828125,0.0049222900390000005,862041969.215244
1546,15.46,15793.977426881638,0.0049253417970000005,863429726.1466634
1547,15.47,15810.40304415558,0.004937548828,864327686.5426617
1544,15.44,15752.166765538559,0.004937548828,861144008.8192459
1555,15.55,15898.50408023934,0.004940600585999999,869144019.4652077
1549,15.49,15790.990949800502,0.004949755859000001,863266460.5537977
1550,15.5,15859.6798959774,0.004952807617000001,867021567.730656
1553,15.53,15868.6393227726,0.004958911133,867511364.2660775
1548,15.48,15808.90980783912,0.004961962890999999,864246053.8678169
1552,15.52,15855.2001825798,0.004961962890999999,866776669.4629453
1551,15.51,15852.21370549866,0.004965014647999999,866613403.8700793
1554,15.54,15877.5987495678,0.004974169922,868001160.8014989
1570,15.7,16061.267012214059,0.004986376953,878041990.5071675
1557,15.57,15885.06494004654,0.004992480469,868409324.6620756
1560,15.6,15958.23359962104,0.0050016357420000004,872409330.1066447
1558,15.58,15888.051417127679,0.005007739258,868572590.2549415
1556,15.56,15897.010843922879,0.005013842772999999,869062386.790363
1561,15.61,15940.314741582419,0.005026049804999999,871429736.7926253
1568,15.68,16055.294062500001,0.005032153320000001,877715459.5646122
1565,15.65,15991.08483416892,0.005035205078,874205250.898641
1564,15.64,16001.53749728058,0.005038256836,874776680.1089071
1563,15.63,15991.08483416892,0.005041308594,874205250.898641
1566,15.66,16031.402254747321,0.005044360352000001,876409335.3080374
