,t,f,e,s
443,4.43,1678.3994167819199,4.5119628899999995e-05,91755224.7687908
444,4.44,1702.2912245346,4.6340332e-05,93061349.0253656
445,4.45,1705.2776971675203,4.5119628899999995e-05,93224614.37505504
446,4.46,1735.14245908248,4.75610352e-05,94857269.81736185
447,4.47,1706.7709379322,4.60351562e-05,93306247.29307632
448,4.48,1738.1289317154,4.6340332e-05,95020535.16705127
449,4.49,1756.0477897540202,4.6340332e-05,96000128.48107068
450,4.5,1765.00721654922,4.69506836e-05,96489925.01649208
451,4.51,1773.96664334442,4.7255859400000004e-05,96979721.55191348
452,4.52,1772.47340702796,5.0307617199999996e-05,96898088.87706879
453,4.53,1782.92607013962,4.93920898e-05,97469518.0873349
454,4.54,1830.7096856449798,4.87817383e-05,100081766.60048452
455,4.55,1805.32463712762,4.7255859400000004e-05,98694009.42588843
456,4.56,1808.31111420876,5.00024414e-05,98857275.01875444
457,4.57,1803.83140081116,4.6645507800000005e-05,98612376.75104372
458,4.58,1845.64206215424,5.00024414e-05,100898094.07846136
459,4.59,1866.5473928257802,5.00024414e-05,102040952.7421702
460,4.6,1882.97301009972,5.1833496100000005e-05,102938913.1381683
461,4.61,1890.4392005784598,5.0612793e-05,103347076.998745
462,4.62,1905.3715815359399,5.3664550800000004e-05,104163404.7198984
463,4.63,1900.89186369012,5.09179687e-05,103918506.20901114
464,4.64,1920.3039580451998,5.305419919999999e-05,104979732.19787523
465,4.65,1908.3580541688598,5.12231445e-05,104326670.06958781
466,4.66,1945.68900211434,5.305419919999999e-05,106367489.12929475
467,4.67,1941.20928871674,5.244384769999999e-05,106122590.86158405
468,4.68,1930.7566256050798,5.09179687e-05,105551161.65131792
469,4.69,1975.55375958108,5.39697266e-05,108000144.32842499
470,4.7,1988.9929042221,5.09179687e-05,108734839.37473369
471,4.71,2003.9252807313599,5.6105957000000004e-05,109551166.85271052
472,4.72,2009.8982348936402,5.48852539e-05,109877698.03844252
473,4.73,2009.8982348936402,5.4580078099999994e-05,109877698.03844252
474,4.74,2044.24270575798,5.6105957000000004e-05,111755251.50528346
475,4.75,2047.2291828391199,5.519042969999999e-05,111918517.09814943
476,4.76,2083.0668900199203,5.4580078099999994e-05,113877703.23983511
477,4.77,2081.57365370346,5.3664550800000004e-05,113796070.56499039
478,4.78,2047.2291828391199,5.5495605499999996e-05,111918517.09814943
479,4.79,2075.6007039894002,5.76318359e-05,113469539.62243499
480,4.8,2093.5195575798,5.8852539100000004e-05,114449132.6932778
481,4.81,2129.3572647605997,6.12939453e-05,116408318.83496343
482,4.82,2121.8910787300797,5.67163086e-05,116000155.2175633
483,4.83,2111.4384111701997,5.9768066399999995e-05,115428725.76412061
484,4.84,2133.8369826064204,5.8852539100000004e-05,116653217.34585075
485,4.85,2153.24907251328,5.76318359e-05,117714443.09153827
486,4.86,2130.85050552528,5.854736330000001e-05,116489951.75298473
487,4.87,2166.68821270608,5.915771480000001e-05,118449137.89467037
488,4.88,2153.24907251328,5.915771480000001e-05,117714443.09153827
489,4.89,2212.9785918949797,6.15991211e-05,120979753.73297529
490,4.9,2211.4853511303004,5.9768066399999995e-05,120898120.81495404
491,4.91,2232.39068180184,6.5871582e-05,122040979.47866283
492,4.92,2241.35010859704,5.5495605499999996e-05,122530776.01408426
493,4.93,2227.91096840424,6.73974609e-05,121796081.21095213
494,4.94,2245.82982199464,6.12939453e-05,122775674.28179495
495,4.95,2245.82982199464,5.9768066399999995e-05,122775674.28179495
496,4.96,2271.2148705120003,6.15991211e-05,124163431.45639108
497,4.97,2299.5863872140603,6.25146484e-05,125714453.73750003
498,4.98,2268.22839343086,6.09887695e-05,124000165.86352505
499,4.99,2259.26896663566,6.43457031e-05,123510369.32810365
500,5.0,2320.4917178856,6.3125e-05,126857312.40120882
501,5.01,2321.98495865028,6.43457031e-05,126938945.31923012
502,5.02,2336.9173351595405,6.43457031e-05,127755272.79720697
503,5.03,2341.3970485571404,6.43457031e-05,128000171.06491767
504,5.04,2362.3023836769003,6.43457031e-05,129143029.97180305
505,5.05,2369.76856970742,5.8852539100000004e-05,129551193.58920316
506,5.06,2389.1806640625,6.64819336e-05,130612419.57806729
507,5.07,2404.1130450199803,6.64819336e-05,131428747.2992207
508,5.08,2383.20771434844,6.495605469999999e-05,130285888.63551186
509,5.09,2425.0183756915203,6.52612305e-05,132571605.96292952
510,5.1,2429.49808908912,6.922851559999999e-05,132816504.23064022
511,5.11,2469.81550966752,6.983886719999999e-05,135020588.64003655
512,5.12,2439.9507522007802,6.73974609e-05,133387933.44090635
513,5.13,2466.8290370346,6.83129883e-05,134857323.29034713
514,5.14,2468.3222733510606,6.89233398e-05,134938955.9651919
515,5.15,2439.9507522007802,6.86181641e-05,133387933.44090635
516,5.16,2489.2276040225997,6.86181641e-05,136081814.62890068
517,5.17,2510.1329346941397,6.80078125e-05,137224673.29260948
518,5.18,2471.3087504321998,6.922851559999999e-05,135102221.55805784
519,5.19,2542.98416924202,7.0144043e-05,139020594.08460572
520,5.2,2532.5315016821405,7.044921870000001e-05,138449164.63116306
521,5.21,2572.8489267087602,6.86181641e-05,140653249.28373596
522,5.22,2557.9165501995003,7.136474610000001e-05,139836921.80575916
523,5.23,2592.2610210638395,7.0144043e-05,141714475.27260005
524,5.24,2592.2610210638395,7.044921870000001e-05,141714475.27260005
525,5.25,2593.7542573803003,7.07543945e-05,141796107.9474448
526,5.26,2616.15282881652,7.2890625e-05,143020599.5291749
527,5.27,2617.64606513298,6.922851559999999e-05,143102232.20401958
528,5.28,2617.64606513298,7.0144043e-05,143102232.20401958
529,5.29,2647.5108225997196,7.2890625e-05,144734887.4031498
530,5.3,2647.5108225997196,7.35009766e-05,144734887.4031498
531,5.31,2677.37558006646,7.228027339999999e-05,146367542.60228005
532,5.32,2699.7741515026805,7.563720700000001e-05,147592034.1840102
533,5.33,2687.82824762634,7.380615230000001e-05,146938972.05572274
534,5.34,2678.86882083114,6.64819336e-05,146449175.52030134
535,5.35,2695.29443810508,7.411132809999999e-05,147347135.91629946
536,5.36,2716.19976877662,7.533203120000001e-05,148489994.5800083
537,5.37,2723.66595480714,7.44165039e-05,148898158.19740844
538,5.38,2749.0510033245,7.59423828e-05,150285915.3720045
539,5.39,2728.1456726529595,7.563720700000001e-05,149143056.70829567
540,5.4,2752.03747595742,8.20458984e-05,150449180.72169393
541,5.41,2774.43604739364,8.17407227e-05,151673672.30342403
542,5.42,2789.3684239029,7.71630859e-05,152489999.78140086
543,5.43,2784.8887105053,7.655273440000001e-05,152245101.51369017
544,5.44,2796.8346143816398,7.71630859e-05,152898163.64197755
545,5.45,2813.26023165558,7.71630859e-05,153796124.03797567
546,5.46,2828.19261261306,7.807861330000001e-05,154612451.7591291
547,5.47,2856.5641293151198,7.62475586e-05,156163474.04023802
548,5.48,2856.5641293151198,7.807861330000001e-05,156163474.04023802
549,5.49,2853.5776566822,7.83837891e-05,156000208.69054863
550,5.5,2859.5506063962603,7.9909668e-05,156326739.63310406
551,5.51,2875.9762236702,7.868896480000001e-05,157224700.02910215
552,5.52,2919.2801257779597,8.23510742e-05,159592050.27454105
553,5.53,2886.42889123008,7.655273440000001e-05,157796129.48254484
554,5.54,2908.8274582180798,7.9909668e-05,159020620.82109836
555,5.55,2916.2936486968197,7.868896480000001e-05,159428784.68167508
556,5.56,2953.6245966423003,7.89941406e-05,161469603.74138203
557,5.57,2962.5840234375,7.868896480000001e-05,161959400.27680343
558,5.58,2923.75983917556,8.05200195e-05,159836948.5422518
559,5.59,2968.55697315156,8.02148437e-05,162285931.21935886
560,5.6,2986.4758311901805,8.265625e-05,163265524.53337827
561,5.61,3011.8608752593195,7.960449219999999e-05,164653281.46479774
562,5.62,3019.32706573806,8.60131836e-05,165061445.32537445
563,5.63,3020.82030205452,8.784423830000001e-05,165143078.0002192
564,5.64,3038.73915564492,8.540283199999999e-05,166122671.07106203
565,5.65,3020.82030205452,8.35717773e-05,165143078.0002192
566,5.66,3065.61744047874,8.20458984e-05,167592060.9205028
567,5.67,3056.65801368354,8.35717773e-05,167102264.3850814
568,5.68,3089.5092482314203,8.479248050000002e-05,168898185.17707765
569,5.69,3096.97543426194,8.35717773e-05,169306348.79447776
570,5.7,3089.5092482314203,8.387695309999999e-05,168898185.17707765
571,5.71,3108.92133813828,8.479248050000002e-05,169959410.92276517
572,5.72,3104.4416247406803,8.509765619999999e-05,169714512.65505448
573,5.73,3125.34695541222,8.937011720000001e-05,170857371.3187633
574,5.74,3150.73199948136,8.418212890000001e-05,172245128.25018284
575,5.75,3158.1981899601,8.662353519999999e-05,172653292.11075953
576,5.76,3146.2522860837603,8.75390625e-05,172000229.98247212
577,5.77,3158.1981899601,9.303222660000001e-05,172653292.11075953
578,5.78,3183.58323402924,8.784423830000001e-05,174041049.04217905
579,5.79,3207.47504178192,8.81494141e-05,175347173.29875386
580,5.8,3223.90065905586,8.845458980000001e-05,176245133.69475198
581,5.81,3241.81951264626,9.150634769999999e-05,177224726.7655948
582,5.82,3249.285703125,9.42529297e-05,177632890.6261715
583,5.83,3240.3262763298003,8.99804687e-05,177143094.0907501
584,5.84,3268.69779748008,8.479248050000002e-05,178694116.61503562
585,5.85,3273.1775108776806,9.211669919999999e-05,178939014.88274634
586,5.86,3249.285703125,9.059082029999999e-05,177632890.6261715
587,5.87,3294.0828415492197,9.333740230000001e-05,180081873.54645512
588,5.88,3300.0557912632803,9.02856445e-05,180408404.48901057
589,5.89,3313.49493145608,9.089599609999999e-05,181143099.29214266
590,5.9,3334.40026212762,9.02856445e-05,182285957.9558515
591,5.91,3316.48140853722,9.39477539e-05,181306364.88500866
592,5.92,3338.8799799734397,9.2421875e-05,182530856.46673876
593,5.93,3340.3732162899,9.333740230000001e-05,182612489.1415835
594,5.94,3364.26502404258,9.2421875e-05,183918613.3981583
595,5.95,3379.19740055184,8.60131836e-05,184734940.87613514
596,5.96,3401.5959719880602,9.333740230000001e-05,185959432.45786524
597,5.97,3388.1568273470402,9.39477539e-05,185224737.41155654
598,5.98,3418.021589262,9.211669919999999e-05,186857392.85386336
599,5.99,3444.8998696476,9.486328119999999e-05,188326782.4601276
600,6.0,3415.0351121808603,9.333740230000001e-05,186694127.26099738
601,6.01,3426.9810160572,9.76098633e-05,187347189.38928476
602,6.02,3455.35253720748,9.60839844e-05,188898211.91357028
603,6.03,3437.43367916886,9.42529297e-05,187918618.5995509
604,6.04,3480.73758127662,9.63891602e-05,190285968.8449898
605,6.05,3486.71053099068,9.69995117e-05,190612499.78754523
606,6.06,3482.23081759308,9.577880859999999e-05,190367601.51983452
607,6.07,3495.66995778588,9.76098633e-05,191102296.32296664
608,6.08,3516.57528845742,9.54736328e-05,192245154.98667547
609,6.09,3538.97385989364,9.82202148e-05,193469646.56840557
610,6.1,3535.9873828125,9.79150391e-05,193306380.97553957
611,6.11,3547.93328668884,9.91357422e-05,193959443.10382697
612,6.12,3547.93328668884,9.79150391e-05,193959443.10382697
613,6.13,3570.33185367684,9.85253906e-05,195183934.44238052
614,6.14,3592.73042511306,0.00010005126949999999,196408426.02411062
615,6.15,3588.2507117154596,9.91357422e-05,196163527.7563999
616,6.16,3609.156042387,0.0001003564453,197306386.42010874
617,6.17,3630.06137305854,0.00010096679689999999,198449245.08381757
618,6.18,3637.5275590890606,0.00010340820310000002,198857408.7012177
619,6.19,3636.0343227726,0.0001003564453,198775776.02637297
620,6.2,3604.6763289894,9.944091800000001e-05,197061488.15239805
621,6.21,3631.554609375,0.0001015771484,198530877.75866225
622,6.22,3683.8179382779595,0.0001021875,201388024.5395226
623,6.23,3691.28412430848,0.0001052392578,201796188.15692273
624,6.24,3697.2570784707605,0.00010340820310000002,202122719.34265476
625,6.25,3706.21650526596,0.0001021875,202612515.87807614
626,6.26,3730.10831301864,0.00010188232419999999,203918640.13465095
627,6.27,3752.5068800066397,0.0001024926758,205143131.47320446
628,6.28,3745.0406895278998,0.0001024926758,204734967.61262777
629,6.29,3736.0812627327,0.00010310302730000001,204245171.07720637
630,6.3,3733.0947856515604,0.0001021875,204081905.4843404
631,6.31,3761.4663068018403,0.0001043237305,205632928.00862592
632,6.32,3798.79725474732,0.00010676513669999999,207673747.06833282
633,6.33,3782.3716374733795,0.00010127197269999999,206775786.6723347
634,6.34,3804.7702089096006,0.00010462890619999998,208000278.25406486
635,6.35,3813.7296357048003,0.0001070703125,208490074.78948626
636,6.36,3836.1282026928,0.00010615478519999999,209714566.12803978
637,6.37,3855.54029704788,0.00010676513669999999,210775792.11690387
638,6.38,3839.1146797739398,0.0001070703125,209877831.72090575
639,6.39,3864.4997238430806,0.00010584960939999998,211265588.65232533
640,6.4,3864.4997238430806,0.0001089013672,211265588.65232533
641,6.41,3885.4050545146206,0.00010737548830000001,212408447.31603414
642,6.42,3889.88476791222,0.00010676513669999999,212653345.58374482
643,6.43,3909.2968622673,0.0001089013672,213714571.57260895
644,6.44,3898.84419470742,0.00010829101560000001,213143142.11916623
645,6.45,3912.2833393484398,0.00010768066410000001,213877837.16547492
646,6.46,3955.58723700798,0.00011134277339999999,216245187.16773728
647,6.47,3958.5737140891206,0.00010768066410000001,216408452.7606033
648,6.48,3961.5601867220403,0.00011134277339999999,216571718.1102927
649,6.49,3974.9993313630603,0.00010737548830000001,217306413.1566014
650,6.5,3970.5196179654595,0.0001070703125,217061514.88889065
651,6.51,3998.89113466752,0.00011073242189999999,218612537.16999963
652,6.52,4013.8235156250003,0.0001110375977,219428864.89115304
653,6.53,4013.8235156250003,0.0001089013672,219428864.89115304
654,6.54,4028.75589658248,0.00011134277339999999,220245192.61230645
655,6.55,4042.19503677528,0.0001101220703,220979887.41543856
656,6.56,4052.6476998869402,0.00011469970699999999,221551316.62570468
657,6.57,4069.0733171608795,0.00011408935550000001,222449277.02170277
658,6.58,4042.19503677528,0.0001122583008,220979887.41543856
659,6.59,4095.9516019947,0.0001110375977,223918666.8711436
660,6.6,4070.56655792556,0.0001150048828,222530909.9397241
661,6.61,4094.45836123002,0.000118972168,223837033.95312232
662,6.62,4100.4313153923,0.00010584960939999998,224163565.13885432
663,6.63,4128.802836542581,0.0001134790039,225714587.66313988
664,6.64,4166.13378448806,0.00011256347660000001,227755406.72284678
665,6.65,4166.13378448806,0.0001150048828,227755406.72284678
666,6.66,4170.61349788566,0.0001150048828,228000304.99055746
667,6.67,4167.62702080452,0.00012110839839999998,227837039.39769146
668,6.68,4206.45120506646,0.00011866699220000001,229959491.13224313
669,6.69,4207.944445831139,0.0001085961914,230041124.05026436
670,6.7,4193.01206487366,0.0001165307617,229224796.329111
671,6.71,4200.4782553524,0.00011592041019999999,229632960.1896877
672,6.72,4234.82272621674,0.00011622558589999999,231510513.65652865
673,6.73,4230.34301281914,0.0001198876953,231265615.38881797
674,6.74,4254.23482057182,0.0001168359375,232571739.64539275
675,6.75,4248.261866409541,0.00011805664060000002,232245208.4596608
676,6.76,4261.70101105056,0.00011958251949999999,232979903.50596946
677,6.77,4293.05900483376,0.00011805664060000002,234694191.37994438
678,6.78,4293.05900483376,0.00011958251949999999,234694191.37994438
679,6.79,4312.4710991888405,0.00011958251949999999,235755417.36880854
680,6.8,4318.444048902899,0.00011866699220000001,236081948.3113639
681,6.81,4327.4034756981,0.00011958251949999999,236571744.84678534
682,6.82,4343.829092972041,0.000118972168,237469705.2427835
683,6.83,4330.38995277924,0.0001232446289,236735010.43965134
684,6.84,4348.30880636964,0.00011958251949999999,237714603.51049414
685,6.85,4379.666804601061,0.0001269067383,239428891.62764573
686,6.86,4399.07889895614,0.0001171411133,240490117.61650977
687,6.87,4409.5315620678,0.0001232446289,241061546.82677594
688,6.88,4394.59918555854,0.0001201928711,240245219.34879908
689,6.89,4402.06537158906,0.0001247705078,240653382.96619922
690,6.9,4421.47746594414,0.00012171875,241714608.9550633
691,6.91,4446.86251001328,0.0001232446289,243102365.88648286
692,6.92,4409.5315620678,0.00012171875,241061546.82677594
693,6.93,4488.67317135636,0.0001247705078,245388083.2139005
694,6.94,4472.24755408242,0.0001235498047,244490122.81790236
695,6.95,4467.76784068482,0.0001247705078,244245224.55019167
696,6.96,4511.07174279258,0.0001235498047,246612574.7956306
697,6.97,4533.4703097805805,0.00012721191410000002,247837066.13418415
698,6.98,4524.51088298538,0.0001229394531,247347269.5987627
699,6.99,4537.950023178179,0.00012599121089999999,248081964.4018948
700,7.0,4534.96354609704,0.0001256860352,247918698.80902886
701,7.01,4557.36211753326,0.0001278222656,249143190.39075896
702,7.02,4534.96354609704,0.0001247705078,247918698.80902886
703,7.03,4570.801257726061,0.0001284326172,249877885.1938911
704,7.04,4593.19982471406,0.0001284326172,251102376.5324446
705,7.05,4584.24039791886,0.00012721191410000002,250612579.9970232
706,7.06,4546.909449973379,0.0001266015625,248571760.9373162
707,7.07,4624.5578229454795,0.000128737793,252816664.6495961
708,7.08,4633.517249740679,0.0001293481445,253306461.1850175
709,7.09,4643.96991730056,0.0001284326172,253877890.63846025
710,7.1,4648.44963069816,0.00012965332029999998,254122788.90617093
711,7.11,4663.38200720742,0.0001269067383,254939116.3841478
712,7.12,4667.86172060502,0.0001284326172,255184014.65185848
713,7.13,4675.32791108376,0.000128737793,255592178.51243517
714,7.14,4706.68590931518,0.00012965332029999998,257306466.62958667
715,7.15,4693.246769122379,0.0001308740234,256571771.82645452
716,7.16,4703.69943223404,0.0001317895508,257143201.03672066
717,7.17,4733.56418970078,0.00013239990230000002,258775856.23585093
718,7.18,4739.537143863061,0.0001308740234,259102387.42158297
719,7.19,4781.347805206139,0.0001320947266,261388104.74900052
720,7.2,4760.4424745346005,0.00013270507810000002,260245246.08529177
721,7.21,4775.374851043861,0.00013239990230000002,261061573.5632686
722,7.22,4803.746372194139,0.0001345361328,262612596.08755407
723,7.23,4793.29370908248,0.00012721191410000002,262041166.87728795
724,7.24,4805.2396085106,0.0001333154297,262694228.7623988
725,7.25,4818.67875315162,0.0001320947266,263428923.8087075
726,7.26,4826.14493918214,0.00013301025389999999,263837087.42610762
727,7.27,4851.5299876995,0.0001348413086,265224844.60070375
728,7.28,4845.55703353722,0.0001333154297,264898313.41497174
729,7.29,4851.5299876995,0.00013026367189999998,265224844.60070375
730,7.3,4872.43531837104,0.00013514648439999998,266367703.26441255
731,7.31,4897.820362440179,0.0001336206055,267755460.19583204
732,7.32,4912.75273894944,0.0001339257812,268571787.6738089
733,7.33,4897.820362440179,0.0001378930664,267755460.19583204
734,7.34,4909.766266316521,0.0001360620117,268408522.32411954
735,7.35,4924.69864282578,0.0001360620117,269224849.8020963
736,7.36,4954.563400292521,0.0001366723633,270857505.0012266
737,7.37,4966.509304168861,0.0001363671875,271510567.129514
738,7.38,4957.54987737366,0.000138503418,271020770.59409255
739,7.39,4972.48225833114,0.0001369775391,271837098.3152459
740,7.4,4988.90787560508,0.0001372827148,272735058.71124405
741,7.41,4982.9349214428,0.0001369775391,272408527.5255121
742,7.42,4991.894348238,0.00013880859369999997,272898324.0609335
743,7.43,5015.78615599068,0.0001381982422,274204448.3175083
744,7.44,5044.15767714096,0.0001391137695,275755470.84179384
745,7.45,5026.2388235505605,0.00014002929689999998,274775877.77095103
746,7.46,5050.130626855021,0.0001409448242,276082001.78434926
747,7.47,5077.00891168884,0.0001381982422,277551391.6337901
748,7.48,5051.6238676197,0.0001421655273,276163634.7023705
749,7.49,5085.96833848404,0.0001409448242,278041188.16921145
750,7.5,5082.9818614029,0.00014125,277877922.57634544
751,7.51,5105.38043283912,0.00013758789060000002,279102414.1580756
752,7.52,5118.81957303192,0.0001421655273,279837108.9612077
753,7.53,5145.6978534175205,0.0001458276367,281306498.5674719
754,7.54,5111.3533825531795,0.0001421655273,279428945.10063094
755,7.55,5160.630234375,0.0001473535156,282122826.28862536
756,7.56,5153.16404389626,0.0001418603516,281714662.4280487
757,7.57,5133.7519539894,0.0001421655273,280653436.6823611
758,7.58,5180.04232873008,0.0001446069336,283184052.2774894
759,7.59,5194.97470523934,0.0001421655273,284000379.7554663
760,7.6,5196.467946004021,0.000143996582,284082012.6734876
761,7.61,5236.7853665824205,0.00015040527339999998,286286097.08288395
762,7.62,5232.305653184821,0.000143996582,286041198.8151732
763,7.63,5239.7718436635605,0.0001366723633,286449362.67574996
764,7.64,5278.5960279255,0.0001449121094,288571814.4103015
765,7.65,5259.183938018639,0.0001449121094,287510588.66461396
766,7.66,5271.12984189498,0.00014643798830000002,288163650.7929014
767,7.67,5263.66365141624,0.0001449121094,287755486.9323247
768,7.68,5327.87287974732,0.00014674316410000001,291265695.5982959
769,7.69,5324.8864071144,0.0001470483398,291102430.24860644
770,7.7,5324.8864071144,0.00014643798830000002,291102430.24860644
771,7.71,5311.44726247338,0.0001479638672,290367735.20229775
772,7.72,5339.81878362366,0.00014552246089999998,291918757.7265833
773,7.73,5332.35259314492,0.00014826904300000002,291510593.8660066
774,7.74,5354.751164581139,0.00014887939449999998,292735085.4477367
775,7.75,5375.65649525268,0.0001491845703,293877944.1114455
776,7.76,5384.615922047879,0.0001494897461,294367740.6468669
777,7.77,5389.095635445479,0.00015040527339999998,294612638.9145776
778,7.78,5393.57534884308,0.0001494897461,294857537.18228835
779,7.79,5415.9739158310795,0.0001543725586,296082028.52084184
780,7.8,5421.94686999336,0.0001501000977,296408559.7065739
781,7.81,5456.2913408577,0.00015162597660000002,298286113.17341477
782,7.82,5468.23724473404,0.0001543725586,298939175.30170226
783,7.83,5472.716958131639,0.00015345703119999999,299184073.5694129
784,7.84,5499.59524296546,0.0001528466797,300653463.41885376
785,7.85,5480.183148610379,0.0001513208008,299592237.4299896
786,7.86,5484.66286200798,0.0001528466797,299837135.6977003
787,7.87,5508.55466976066,0.0001507104492,301143259.95427513
788,7.88,5514.52761947472,0.0001540673828,301469790.89683056
789,7.89,5533.9397138298,0.0001525415039,302531016.8856947
790,7.9,5541.40590430854,0.0001543725586,302939180.7462714
791,7.91,5547.3788540226005,0.00015376220699999998,303265711.6888268
792,7.92,5575.750375172879,0.0001562036133,304816734.2131123
793,7.93,5563.80447129654,0.0001549829102,304163672.0848249
794,7.94,5599.6421829255605,0.0001546777344,306122858.46968716
795,7.95,5589.18951536568,0.0001558984375,305551429.0162444
796,7.96,5601.13541924202,0.0001558984375,306204491.14453185
797,7.97,5608.60160972076,0.0001562036133,306612655.00510854
798,7.98,5601.13541924202,0.00015315185550000002,306204491.14453185
799,7.99,5647.4257939827,0.00015895019529999998,308735106.7396602
800,8.0,5647.4257939827,0.00015650878910000002,308735106.7396602
801,8.01,5657.87846154258,0.00016200195310000001,309306536.1931029
802,8.02,5680.27702853058,0.0001546777344,310531027.5316564
803,8.03,5683.263505611721,0.00015681396480000001,310694293.12452245
804,8.04,5695.20940948806,0.00015650878910000002,311347355.2528098
805,8.05,5716.114740159601,0.0001574243164,312490213.9165187
806,8.06,5689.236455325779,0.0001571191406,311020824.0670778
807,8.07,5737.0200708311395,0.00015895019529999998,313633072.58022743
808,8.08,5744.486261309879,0.0001571191406,314041236.4408041
809,8.09,5741.49978422874,0.0001592553711,313877970.8479382
810,8.1,5756.432160738,0.0001577294922,314694298.325915
811,8.11,5795.25634944816,0.0001598657227,316816750.3036432
812,8.12,5769.871305379021,0.00015956054689999997,315428993.37222373
813,8.13,5777.33749140954,0.0001610864258,315837156.98962384
814,8.14,5823.62787059844,0.00016169677730000002,318367772.8279287
815,8.15,5820.6413935173005,0.0001574243164,318204507.2350628
816,8.16,5796.749585764621,0.00016078125,316898382.97848797
817,8.17,5846.02643758644,0.0001671899414,319592264.16648227
818,8.18,5834.0805337101,0.0001641381836,318939202.0381949
819,8.19,5856.4791006981,0.0001638330078,320163693.37674844
820,8.2,5875.891195053179,0.0001626123047,321224919.36561245
821,8.21,5875.891195053179,0.00016169677730000002,321224919.36561245
822,8.22,5899.783002805861,0.0001629174805,322531043.6221874
823,8.23,5910.23566591752,0.0001638330078,323102472.8324535
824,8.24,5917.70185639626,0.0001629174805,323510636.6930302
825,8.25,5938.607187067801,0.0001662744141,324653495.356739
826,8.26,5949.05985462768,0.0001650537109,325224924.8101817
827,8.27,5949.05985462768,0.0001647485352,325224924.8101817
828,8.28,5962.498994820479,0.00016444335939999998,325959619.61331373
829,8.29,5977.43137577796,0.0001653588867,326775947.3344672
830,8.3,5983.404325492021,0.0001647485352,327102478.27702266
831,8.31,5971.458421615679,0.0001674951172,326449416.14873517
832,8.32,6020.7352734375,0.0001650537109,329143297.3367295
833,8.33,6005.80289248002,0.0001693261719,328326969.61557615
834,8.34,6040.14736779258,0.000167800293,330204523.32559365
835,8.35,6044.6270811901795,0.0001665795898,330449421.59330434
836,8.36,6044.6270811901795,0.0001638330078,330449421.59330434
837,8.37,6058.066221382979,0.0001656640625,331184116.39643645
838,8.38,6067.025648178179,0.0001626123047,331673912.9318578
839,8.39,6081.95802913566,0.00016963134769999998,332490240.65301126
840,8.4,6099.87688272606,0.00016963134769999998,333469833.7238541
841,8.41,6105.849832440121,0.00016444335939999998,333796364.66640955
842,8.42,6147.66049823142,0.00017024169920000002,336082082.23700374
843,8.43,6110.32955028594,0.0001699365234,334041263.1772968
844,8.44,6144.67402115028,0.0001729882812,335918816.6441378
845,8.45,6149.153734547879,0.0001711572266,336163714.9118484
846,8.46,6156.61992502662,0.0001717675781,336571878.7724252
847,8.47,6173.045542300561,0.000170546875,337469839.1684233
848,8.48,6184.991446176899,0.0001723779297,338122901.29671067
849,8.49,6198.4305863697,0.0001714624023,338857596.0998428
850,8.5,6213.36296287896,0.0001726831055,339673923.57781965
851,8.51,6226.8021075199795,0.00017085205079999999,340408618.6241283
852,8.52,6226.8021075199795,0.0001739038086,340408618.6241283
853,8.53,6189.4711595745,0.00017024169920000002,338367799.5644214
854,8.54,6252.18715158912,0.00017481933589999997,341796375.55554783
855,8.55,6265.62629178192,0.0001723779297,342531070.35868
856,8.56,6288.02485876992,0.0001757348633,343755561.6972335
857,8.57,6298.477526329801,0.0001729882812,344326991.15067625
858,8.58,6293.9978129322,0.0001766503906,344082092.8829655
859,8.59,6317.889620684879,0.0001754296875,345388217.1395403
860,8.6,6322.369334082479,0.0001769555664,345633115.407251
861,8.61,6347.75437815162,0.0001757348633,347020872.33867055
862,8.62,6349.24761446808,0.0001793969727,347102505.0135153
863,8.63,6362.68675466088,0.00017512451170000003,347837199.8166474
864,8.64,6371.64618145608,0.0001763452148,348326996.3520688
865,8.65,6356.713804946821,0.0001763452148,347510668.87409204
866,8.66,6411.9636064827,0.00017756591800000002,350531081.0046417
867,8.67,6389.5650394947,0.0001778710937,349306589.66608816
868,8.68,6410.47037016624,0.00018153320309999998,350449448.329797
869,8.69,6413.456847247379,0.00018000732420000003,350612713.922663
870,8.7,6417.93656064498,0.0001806176758,350857612.1903737
871,8.71,6432.86893715424,0.0001793969727,351673939.6683505
872,8.72,6447.80131811172,0.0001803125,352490267.38950396
873,8.73,6471.6931258644,0.00018153320309999998,353796391.64607877
874,8.74,6492.5984565359395,0.00017909179690000002,354939250.3097876
875,8.75,6467.21340801858,0.0001803125,353551493.13519144
876,8.76,6498.57140625,0.00018092285160000002,355265781.252343
877,8.77,6504.544355964061,0.00018244873050000002,355592312.1948985
878,8.78,6512.010546442801,0.00018244873050000002,356000476.0554752
879,8.79,6535.902354195479,0.0001818383789,357306600.3120499
880,8.8,6528.436163716739,0.00017817626949999998,356898436.4514732
881,8.81,6559.79416194816,0.00018214355469999997,358612724.56862473
882,8.82,6556.807684867021,0.0001787866211,358449458.9757588
883,8.83,6568.7535887433605,0.0001827539062,359102521.1040462
884,8.84,6594.1386328125,0.0001836694336,360490278.0354657
885,8.85,6603.0980596077,0.00018336425780000003,360980074.5708871
886,8.86,6619.523676881639,0.00018794189449999999,361878034.9668852
887,8.87,6664.32081530586,0.0001867211914,364327017.8871689
888,8.88,6629.97634444152,0.00018214355469999997,362449464.42032796
